date,ticker,cap,setup_type,score,grade,recommendation,selloff_total_pct,consecutive_down_days,pct_off_30d_high,gap_pct,prior_day_range_atr,prior_day_rvol,pct_from_200mav,pct_from_50mav,pct_change_3,pct_change_15,pct_change_30,pct_off_52wk_high,current_price,atr_pct,bounce_day_return,bounce_low_to_close,bounce_day_close_position,review_status
2022-05-19,DLTR,Medium,GapFade_strongstock,5,B,CAUTION,-0.1567935467607763,2,-0.2448783791410349,-0.009678624813154,2.47388965080705,3.8335434091296894,0.0371180520163537,-0.1650170865711283,-0.171260452152369,-0.199329782777811,-0.1426374471357169,-0.2448783791410349,133.8,0.0506032457826179,0.0231312025961284,0.0781771910291076,0.7667706708268325,
2022-05-19,KR,Medium,GapFade_strongstock,5,B,CAUTION,-0.136002886002886,6,-0.2370181586492513,-0.0085594989561585,1.3233308327081743,1.577600464899528,0.0191456835776057,-0.1468063125645684,-0.099624060150376,-0.1367814020544242,-0.1844032010897326,-0.2370181586492513,47.9,0.0397554428869669,0.010739102969046,0.0258602265441333,0.6855524079320116,
2022-05-19,ZIM,Medium,GapFade_strongstock,3,F,NO-GO,-0.0991917707567964,2,-0.1086229460520575,-0.0026101141924958,1.390424563841134,2.4552625414451024,0.055247273012094,-0.0718309006117136,-0.0731781070456607,0.0647906895952752,0.0349485058247509,-0.3280719061712157,61.3,0.0714511768818457,0.0428524697415766,0.0476469022448168,0.6263337509179666,
2022-05-23,BYND,Medium,GapFade_weakstock,3,F,NO-GO,-0.2061889250814331,5,-0.4862984822934232,-0.003282724661469,0.6060521768156355,0.7421492754334769,-0.6686252946865486,-0.3943972426064028,-0.0775927327781983,-0.364205583094182,-0.4347019253073532,-0.8479526325969091,24.37,0.1685907731988978,0.0156442980650474,0.0726086956521739,1.0,
2022-05-23,CCL,Large,GapFade_weakstock,5,B,CAUTION,-0.1013004791238876,3,-0.3633939393939394,-0.0007616146230008,1.1782238159549212,1.1908242285506083,-0.3661857949347962,-0.2577391854917124,-0.051300578034682,-0.2432276657060519,-0.2840785169029443,-0.5348919589089621,13.13,0.0817707539984767,-0.0007621951219512,0.0454545454545454,0.8769230769230769,
2022-05-23,SOXL,Medium,GapFade_weakstock,3,F,NO-GO,-0.1297285744817268,3,-0.340032414910859,-0.0211198428290766,1.2455981518481516,1.3377669674887334,-0.5488523543990773,-0.3029307039167352,-0.0235011990407674,-0.1689795918367347,-0.280311063980205,-0.7256434442797467,20.36,0.157328094302554,0.0351229302558956,0.0606629271828936,0.855061961011668,
2022-05-23,GPS,Medium,GapFade_weakstock,3,F,NO-GO,-0.1004115226337449,3,-0.2881797460110713,-0.0439158279963403,1.0100063710977023,1.1791275964955292,-0.4244020864766087,-0.1869495358248036,-0.0536796536796537,-0.1592307692307692,-0.1788129226145755,-0.6830506017108888,10.93,0.0697503594301398,-0.0114832535885166,0.0278606965174128,0.4705882352941175,
2022-05-23,VERU,Medium,GapFade_strongstock,6,A,GO,-0.1606022584692596,3,-0.2354285714285713,-0.0381165919282512,0.7892372767313212,0.4634399964825558,0.7594324581099254,0.5071640984049748,-0.1085942704863423,0.3028237585199611,2.0758620689655176,-0.2354285714285713,133.8,0.146780375827461,0.0971250971250971,0.14331983805668,0.9076923076923072,REJECT
2022-05-23,TSLA,Large,GapFade_weakstock,5,B,CAUTION,-0.1082844125455881,3,-0.3921553709101986,-0.0133755083596927,1.4048376890614374,1.5471629235224686,-0.2731172829435416,-0.2802780784352234,-0.0646791486002096,-0.2647351983520499,-0.352602170669631,-0.4660994888499715,221.3,0.094976502485314,0.0303503709810387,0.0577375077990302,0.8793412101682777,
2022-05-24,AEO,Medium,GapFade_weakstock,3,F,NO-GO,-0.0764285714285714,4,-0.2891698735568994,-0.0595514307811291,0.8077181960960298,1.333316312807501,-0.4397892602445344,-0.1987755456134045,-0.0372300819061801,-0.1543492478744277,-0.2168382798304059,-0.6683765067966145,12.93,0.0689404485692188,-0.0041118421052632,0.0430663221360895,0.6666666666666666,
2022-05-24,UPST,Medium,GapFade_weakstock,3,F,NO-GO,-0.133801362791658,2,-0.5600880872483222,-0.0417163289630512,0.3681590364130275,0.5479703625449336,-0.7619686976070477,-0.5039471381474702,-0.1867002714230321,-0.5091270769950853,-0.5324863479326869,-0.8955141835448414,41.95,0.2628806402179465,-0.0758706467661692,0.0464788732394365,0.3235294117647055,
2022-05-24,COIN,Medium,GapFade_weakstock,3,F,NO-GO,-0.0471385325068474,2,-0.5930805220389067,-0.0232980332829045,0.4474658819948255,0.663023188092443,-0.7036211354449169,-0.519096454263963,-0.019578760011866,-0.4650372288766591,-0.5704165854292585,-0.8208186500406613,66.1,0.2129997838772422,-0.0495662949194548,0.0378890392422192,0.4117647058823529,
2022-05-24,MXL,Medium,GapFade_weakstock,3,F,NO-GO,-0.0771665043816943,4,-0.2933830382106244,-0.0240042205222895,0.4900616159341674,0.9939634394717908,-0.3384492559517318,-0.2321963114637891,-0.0153246753246754,-0.256083202511774,-0.1560552092609083,-0.513287970214405,37.91,0.0920431849869992,-0.0462162162162162,0.0208273069135087,0.2903225806451612,
2022-05-24,ZI,Medium,GapFade_weakstock,3,F,NO-GO,-0.1153538356007774,4,-0.3254881450488145,-0.0294649780304988,0.4600575195437961,1.4824445057370397,-0.3453014506928569,-0.2505830305190328,-0.0351620947630923,-0.255818426620504,-0.2841813135985199,-0.5113047871668561,38.69,0.1120810102278182,-0.0782956058588548,0.0241159934901612,0.2092426187419765,
2022-05-24,GPS,Medium,GapFade_weakstock,3,F,NO-GO,-0.1497942386831275,4,-0.3272549658091827,-0.0464666021297193,0.7465361796705551,1.5319422321771996,-0.4532959690500951,-0.2272360034710792,-0.0768543342269883,-0.2096403978576893,-0.238761974944731,-0.700449470784399,10.33,0.0771553035541418,-0.0385786802030455,0.0248917748917749,0.2875000000000009,
2022-05-25,ASO,Medium,GapFade_weakstock,4,C,NO-GO,-0.2151790790221717,5,-0.3604354876071346,-0.0872872147772546,1.2699612980053592,2.1376374571450656,-0.3073317218739926,-0.2612313702405479,-0.1044437236457995,-0.3022491786707101,-0.2938618925831202,-0.4594753328112764,27.61,0.0868991566202721,0.2329365079365079,0.2378486055776892,0.9835255354200986,
2022-05-25,TOST,Medium,GapFade_strongstock,3,F,NO-GO,-0.0577049180327869,2,-0.3140811455847255,-0.0006958942240779,0.5902943516308663,1.133434710665409,,-0.2136110411855483,-0.064453125,-0.2130339539978095,-0.2340085287846482,-0.7945087945087945,14.37,0.1249627199522815,0.0410863509749303,0.0410863509749303,0.6082474226804119,
2022-05-25,AMZN,Large,GapFade_weakstock,3,F,NO-GO,-0.0402080010326292,2,-0.3438345025811697,-0.0042699327569643,0.665352644937477,0.8998321342571376,-0.3433262135848838,-0.260619275747815,-0.0324469518825924,-0.1733404273059713,-0.3096244715244964,-0.4481958761520435,104.1,0.0597719912172361,0.0300948816030022,0.0301495417269657,0.6906077348066312,
2022-05-25,TTD,Medium,GapFade_weakstock,3,F,NO-GO,-0.2235934664246824,3,-0.4025139664804468,-0.0179990649836372,1.0183772173129313,2.490355513123433,-0.4329595257961663,-0.2978897302833059,-0.1873100303951367,-0.3154104656745079,-0.3502430133657351,-0.6250328687877991,42.78,0.1411622587323849,0.1028326588907403,0.1028326588907403,0.9201277955271564,
2022-05-25,CCL,Medium,GapFade_weakstock,4,C,NO-GO,-0.1950718685831622,5,-0.4298181818181818,-0.0093537414965985,1.1854360711261631,1.5820164367534286,-0.4294378070228637,-0.328,-0.1043412033511044,-0.3367174280879865,-0.3646677471636954,-0.5834218916046758,11.76,0.0939692662779397,0.0454935622317596,0.0490956072351421,0.8142857142857135,
2022-05-25,BOOT,Medium,GapFade_weakstock,3,F,NO-GO,-0.2512619181155356,5,-0.337468982630273,-0.0008988764044944,0.460833333333335,1.6612774130457784,-0.3231922007406863,-0.2768554750978275,-0.1018568353067814,-0.3235025843721496,-0.2789240574700226,-0.5037174721189591,66.75,0.102728731942215,0.1075123706702654,0.1227483468875884,0.8947368421052629,
2022-05-25,ARKG,ETF,GapFade_weakstock,4,C,NO-GO,-0.0561832061068702,2,-0.3128056914184081,-0.0054998382400518,0.6379119848235324,0.5740772739597976,-0.4760339789676208,-0.2151475756159987,-0.051840490797546,-0.1693093254501478,-0.2819976771196283,-0.6716592309326536,30.91,0.0775946295697185,0.0247234873129473,0.0257245197004232,0.7314814814814818,
2022-05-25,ZI,Medium,GapFade_weakstock,3,F,NO-GO,-0.2086429633017034,5,-0.3966178521617852,-0.012424154868535,0.9246322157938632,1.587299499593266,-0.4130142591234222,-0.3259245409431213,-0.1275523065288631,-0.3603770097948623,-0.3633186166298749,-0.5628394593911835,34.61,0.121712964873901,0.0634874195435928,0.0748078060319338,0.8108974358974369,
2022-05-25,ARKK,ETF,GapFade_weakstock,4,C,NO-GO,-0.1058152793614595,3,-0.3800790513833992,-0.0030604437643457,0.6594660580648589,0.8680728026097726,-0.5560803742465481,-0.2857533198535438,-0.0754539023815137,-0.2521457181003242,-0.3447526737967915,-0.7040754716981131,39.21,0.1029675374357853,0.0496290611409567,0.0504352278545826,0.8277310924369758,
2022-05-25,XBI,ETF,GapFade_weakstock,4,C,NO-GO,-0.0539023020774844,2,-0.2586889573251209,-0.0022255192878339,0.6137669557020372,0.6895025246604133,-0.3617236869642953,-0.1711022126897609,-0.0416607422152707,-0.1422753881394756,-0.2266207687894434,-0.5236749116607774,67.4,0.0611585417549809,0.0071375464684015,0.0250938370262743,0.6943048576214437,
2022-05-25,DKS,Medium,GapFade_weakstock,3,F,NO-GO,-0.1385731559854898,5,-0.3504148810066564,-0.101489331836047,0.6138374899436844,2.6247133999414785,-0.3729472141085118,-0.2818968245808209,-0.0810113519091847,-0.3063966507642878,-0.3258256837323744,-0.5166561616501538,71.24,0.0872403144300954,0.2207486654408146,0.2315208825847123,0.8229691876750702,
2022-05-25,NCLH,Medium,GapFade_weakstock,3,F,NO-GO,-0.1811460258780037,3,-0.4249242752055387,-0.0082768999247554,1.4172885444991934,1.4783931667537706,-0.4020610671567757,-0.3118767280748081,-0.1313725490196079,-0.3475699558173786,-0.3420792079207921,-0.5739018916319334,13.29,0.105151026550575,0.0417298937784522,0.0561538461538461,0.7934782608695657,
2022-05-25,GXO,Medium,GapFade_weakstock,3,F,NO-GO,-0.065988909426987,5,-0.2339296543359611,-0.0189986146843459,1.087922466595201,0.8944470940695083,-0.3636296659653956,-0.2028786602430012,-0.0419036784224497,-0.1810372771474878,-0.1611885790172642,-0.5229418429003021,50.53,0.0709442763846088,0.056284042767803,0.0624999999999999,0.9032258064516132,
2022-05-25,KOLD,Medium,GapFade_weakstock,3,F,NO-GO,-0.1586538461538461,2,-0.5418848167539267,-0.0799999999999999,0.3155311440925563,0.8819675295177737,-0.863189134246509,-0.5541098333644748,-0.1693037974683544,-0.1822429906542056,-0.527027027027027,-0.956321705200629,10.5,0.1629904761904761,0.0559006211180123,0.11353711790393,0.7938931297709915,
2022-05-25,ASAN,Medium,GapFade_weakstock,3,F,NO-GO,-0.1985294117647058,3,-0.5119831445878325,-0.0156449001618995,0.7459354730014323,0.9104251058217074,-0.7442218713075742,-0.4151806848666561,-0.1353243117125524,-0.3860172299536116,-0.4605531295487627,-0.8728992886338491,18.53,0.1830390871945108,0.1074500688044472,0.1080636313768512,0.916279069767442,
2022-05-25,YETI,Medium,GapFade_weakstock,3,F,NO-GO,-0.128282393456737,3,-0.3072186110160794,-0.0246913580246913,1.0436595404562476,1.5481816527516548,-0.4741680169512651,-0.2413315100312834,-0.1091069071711394,-0.2494440326167531,-0.2575618698441796,-0.6278257673221834,40.5,0.0856151675485008,0.0544303797468354,0.0742842403920555,0.7093596059113297,
2022-05-25,CVNA,Medium,GapFade_weakstock,4,C,NO-GO,-0.1877476379152698,2,-0.761371776504298,-0.0056285178236397,0.5262769003417382,0.7368662970268515,-0.8721266277464585,-0.6934237378606154,-0.2061364313375037,-0.5532271584241408,-0.7355626116292915,-0.929278454475493,26.65,0.2901902975073707,0.1683018867924528,0.1709531013615733,0.8759859687203239,
2022-05-25,RCL,Medium,GapFade_weakstock,3,F,NO-GO,-0.1994526722472633,5,-0.4328239051094891,-0.0122662376834908,1.145972219878146,1.5123065802807514,-0.3724647949973848,-0.3296072817078366,-0.1025085724598448,-0.3608790643876109,-0.3687484133028688,-0.4939452528747329,49.73,0.093614231133837,0.0401058631921825,0.0447852760736197,0.7765957446808527,
2022-05-25,BBWI,Medium,GapFade_weakstock,3,F,NO-GO,-0.2781549520766773,7,-0.3785456420835482,-0.0074688796680496,0.7315399581977161,0.8248718080135031,-0.404079950546054,-0.2686864273056101,-0.0656500387697079,-0.3353557639271925,-0.2605849867048476,-0.5591463414634147,36.15,0.0875396166765461,0.0953177257525082,0.0983789826718836,0.8911392405063291,
2022-05-26,NVAX,Medium,GapFade_weakstock,3,F,NO-GO,-0.1719619457907018,4,-0.2721678763016724,-0.0058530240624323,0.4624995006699118,0.5395015103941779,-0.6601482366644282,-0.2346185370645056,-0.1025291828793773,-0.2136038186157517,-0.258002251889979,-0.8339452246023127,46.13,0.1434209222383946,0.0263846489315307,0.0496949261400128,0.7830211883762607,
2022-05-26,KOLD,Medium,GapFade_weakstock,3,F,NO-GO,-0.1826923076923077,3,-0.5392953929539296,-0.0127450980392155,0.7908717701038398,1.518020899998688,-0.8657599585382523,-0.5518059583443184,-0.032258064516129,-0.1385135135135135,-0.4853683148335015,-0.9575696564806112,10.2,0.1623921568627451,0.0635551142005958,0.1634980988593156,0.8094879518072295,
2022-05-31,DRIP,Medium,GapFade_weakstock,3,F,NO-GO,-0.1851469829809179,3,-0.4195444526083761,-0.0379746835443038,0.8518899497269024,1.1848353139946757,-0.6586639935880679,-0.2997943699922,-0.1227096057745697,-0.3639291465378421,-0.219753086419753,-0.8683333333333334,15.8,0.1248155515370705,0.0717105263157894,0.0940228341168568,0.8284023668639056,
