date,session,source,ticker,bucket,cap,setup_type,recommendation,score,score_str,atr_pct,gap_pct,prior_day_rvol,premarket_rvol,pct_change_3,prior_day_range_atr,pct_from_9ema,pct_from_50mav,open,high,low,close,volume,outcome_pct,max_favorable_pct,atr_move,mfe_atr,outcome_filled_date
2026-07-09,morning,priority_report,ALAB,bounce,Medium,GapFade_strongstock,NO-GO,0,0/6,0.11423478076902739,0.03049648997863453,1.2338357230903296,0,-0.06375652816933963,0.5647957075773163,,,,,,,,,,,,
2026-07-09,morning,priority_report,UMC,bounce,Medium,GapFade_strongstock,NO-GO,0,0/6,0.08383169697321792,-0.005661140315406412,2.3579725883557323,0,-0.0480061943476577,0.48752767681107645,,,,,,,,,,,,
2026-07-09,morning,priority_report,AMAT,bounce,Large,GapFade_strongstock,NO-GO,1,1/6,0.09181373256373257,0.04119193689745837,1.571878109661972,0,0.0020411950269067234,0.5860203294465268,,,,,,,,,,,,
2026-07-09,morning,priority_report,CAR,bounce,Medium,GapFade_weakstock,NO-GO,1,1/6,0.06584293921250443,,0.2650658499308909,0,-0.032954545454545445,0.6147243478291649,,,,,,,,,,,,
2026-07-09,morning,priority_report,INOD,bounce,Medium,GapFade_strongstock,NO-GO,2,2/6,0.0885991951710262,0.028687337003767084,0.4769135753632991,0,-0.028993435448577742,0.6279267290127131,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,WOLF,bounce,Small,GapFade_strongstock,NO-GO,2,2/6,0.17397055409379353,0.029559397657557232,0.29273063656043646,0,-0.06460602989612357,0.4966376377723338,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,FCEL,bounce,Small,GapFade_strongstock,NO-GO,3,3/6,0.21870431173336644,0.023070097604259078,8.696255775918438,0,-0.22435250588631017,0.5532068577255632,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,CRWD,bounce,Large,GapFade_weakstock,NO-GO,2,2/6,0.2938529422795635,-0.0035056508999582246,2.761600429632135,0,-0.04478884542080453,0.18511803636017377,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,INOD,bounce,Medium,GapFade_strongstock,NO-GO,2,2/6,0.0885991951710262,0.028687337003767084,0.4769135753632991,0,-0.028993435448577742,0.6279267290127131,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,NVTS,bounce,Medium,GapFade_strongstock,NO-GO,3,3/6,0.1366365148679559,0.02844311377245515,0.5088271857569301,0,-0.097833223900197,0.44492721641796745,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,DGXX,bounce,Small,GapFade_strongstock,NO-GO,2,2/6,0.11847874720357944,0.006756756756756612,0.7947969001690676,0,-0.05696202531645579,0.6325528700906343,,,,,,,,,,,,
