ticker,date,node,px,short_pnl_pct,below_hod_pct,vs_vwap_pct,vwap_slope15,below_open,made_new_hod,mae_pct,dist_to_pm_high_pct,fwd_to_low_pct,fwd_30min_pct,eod_close_pct,setup,grade,cap
NVDA,2024-03-08,12:00,89.26,6.18,-8.36,-4.51,-0.36,True,True,2.38,-6.93,3.08,-0.45,1.97,3DGapFade,A,Large
NVDA,2024-03-08,13:00,87.53,7.99,-10.13,-5.46,-0.29,True,True,2.38,-8.73,1.17,-0.38,0.03,3DGapFade,A,Large
NVDA,2024-03-08,14:00,87.62,7.9,-10.04,-4.62,-0.15,True,True,2.38,-8.63,0.24,-0.66,0.14,3DGapFade,A,Large
NVDA,2024-03-08,15:00,88.83,6.63,-8.8,-2.89,-0.1,True,True,2.38,-7.37,1.59,0.69,1.49,3DGapFade,A,Large
NVDA,2024-03-08,15:45,88.38,7.1,-9.26,-3.15,-0.06,True,True,2.38,-7.84,1.09,0.99,0.99,3DGapFade,A,Large
NVDA,2024-06-06,09:30,123.65,0.32,-0.41,-0.11,,True,False,0.08,-1.24,4.31,3.41,2.19,2DGapFade,B,Large
NVDA,2024-06-06,09:45,123.76,0.23,-1.45,-0.65,0.64,True,True,1.24,-1.15,4.4,2.75,2.28,2DGapFade,B,Large
NVDA,2024-06-06,10:00,119.44,3.72,-4.9,-2.57,-1.59,True,True,1.24,-4.61,0.93,-1.58,-1.26,2DGapFade,B,Large
NVDA,2024-06-06,10:30,121.33,2.19,-3.39,-0.49,-0.18,True,True,1.24,-3.09,2.48,0.39,0.32,2DGapFade,B,Large
NVDA,2024-06-06,11:00,120.85,2.58,-3.77,-0.85,-0.02,True,True,1.24,-3.48,2.09,0.65,-0.08,2DGapFade,B,Large
NVDA,2024-06-06,11:30,120.07,3.21,-4.4,-1.4,-0.07,True,True,1.24,-4.1,1.45,-0.22,-0.73,2DGapFade,B,Large
NVDA,2024-06-06,12:00,120.33,3.0,-4.19,-1.1,-0.03,True,True,1.24,-3.89,1.67,0.84,-0.51,2DGapFade,B,Large
NVDA,2024-06-06,13:00,119.03,4.05,-5.22,-1.87,-0.08,True,True,1.24,-4.93,0.02,-0.62,-1.61,2DGapFade,B,Large
NVDA,2024-06-06,14:00,119.91,3.33,-4.52,-1.01,-0.03,True,True,1.24,-4.22,0.63,0.3,-0.86,2DGapFade,B,Large
NVDA,2024-06-06,15:00,120.33,3.0,-4.18,-0.58,-0.01,True,True,1.24,-3.89,0.64,0.23,-0.51,2DGapFade,B,Large
NVDA,2024-06-06,15:45,120.28,3.04,-4.23,-0.58,-0.01,True,True,1.24,-3.94,0.08,-0.55,-0.55,2DGapFade,B,Large
NVDA,2024-06-20,09:30,139.18,0.44,-0.59,-0.14,,True,False,0.15,-1.71,6.94,-0.4,6.08,2DGapFade,A,Large
NVDA,2024-06-20,09:45,140.24,-0.31,-0.37,0.46,0.15,False,True,0.69,-0.96,7.64,1.99,6.79,2DGapFade,A,Large
NVDA,2024-06-20,10:00,139.73,0.05,-0.73,0.02,0.08,True,True,0.69,-1.32,7.31,0.82,6.45,2DGapFade,A,Large
NVDA,2024-06-20,10:30,138.58,0.87,-1.55,-0.28,-0.29,True,True,0.69,-2.13,6.54,-0.49,5.67,2DGapFade,A,Large
NVDA,2024-06-20,11:00,139.26,0.38,-1.06,0.23,-0.01,True,True,0.69,-1.65,7.0,0.33,6.14,2DGapFade,A,Large
NVDA,2024-06-20,11:30,138.8,0.72,-1.39,-0.11,-0.01,True,True,0.69,-1.98,6.69,1.08,5.82,2DGapFade,A,Large
NVDA,2024-06-20,12:00,137.3,1.79,-2.46,-1.12,-0.05,True,True,0.69,-3.04,5.67,3.03,4.79,2DGapFade,A,Large
NVDA,2024-06-20,13:00,133.18,4.74,-5.39,-3.15,-0.15,True,True,0.69,-5.95,2.75,1.29,1.85,2DGapFade,A,Large
NVDA,2024-06-20,14:00,132.23,5.41,-6.06,-2.91,-0.13,True,True,0.69,-6.62,1.82,-0.56,1.14,2DGapFade,A,Large
NVDA,2024-06-20,15:00,131.0,6.29,-6.93,-3.52,-0.09,True,True,0.69,-7.49,0.9,-0.44,0.21,2DGapFade,A,Large
NVDA,2024-06-20,15:45,132.27,5.39,-6.03,-2.29,-0.08,True,True,0.69,-6.59,1.27,1.17,1.17,2DGapFade,A,Large
MU,2024-06-20,09:30,154.72,1.46,-1.71,-0.56,,True,False,0.25,-2.31,7.63,1.69,6.83,3DGapFade,B,Large
MU,2024-06-20,09:45,153.33,2.34,-2.59,0.55,-2.0,True,False,0.25,-3.18,6.8,2.02,5.99,3DGapFade,B,Large
MU,2024-06-20,10:00,152.1,3.13,-3.37,-0.3,0.05,True,False,0.25,-3.96,6.04,1.81,5.23,3DGapFade,B,Large
MU,2024-06-20,10:30,149.35,4.88,-5.12,-1.58,-0.43,True,False,0.25,-5.7,4.31,0.15,3.48,3DGapFade,B,Large
MU,2024-06-20,11:00,149.13,5.02,-5.26,-1.47,-0.12,True,False,0.25,-5.84,4.17,-0.5,3.34,3DGapFade,B,Large
MU,2024-06-20,11:30,149.88,4.54,-4.78,-0.89,-0.03,True,False,0.25,-5.36,4.65,1.17,3.82,3DGapFade,B,Large
MU,2024-06-20,12:00,148.13,5.66,-5.9,-1.94,-0.07,True,False,0.25,-6.47,3.52,1.26,2.69,3DGapFade,B,Large
MU,2024-06-20,13:00,145.23,7.5,-7.74,-3.17,-0.16,True,False,0.25,-8.3,1.6,0.4,0.74,3DGapFade,B,Large
MU,2024-06-20,14:00,145.13,7.57,-7.8,-2.73,-0.1,True,False,0.25,-8.36,0.9,-0.79,0.68,3DGapFade,B,Large
MU,2024-06-20,15:00,145.44,7.37,-7.6,-2.31,-0.04,True,False,0.25,-8.17,1.11,0.45,0.89,3DGapFade,B,Large
MU,2024-06-20,15:45,145.66,7.23,-7.47,-1.99,-0.05,True,False,0.25,-8.03,1.26,1.03,1.03,3DGapFade,B,Large
KWEB,2024-09-30,09:30,35.44,0.41,-0.58,-0.18,,True,False,0.17,-3.6,4.3,-1.16,4.13,3DGapFade,A,ETF
KWEB,2024-09-30,09:45,35.48,0.27,-0.43,0.5,-0.53,True,False,0.17,-3.47,4.44,-0.35,4.27,3DGapFade,A,ETF
KWEB,2024-09-30,10:00,35.84,-0.74,-0.38,1.0,0.51,False,True,1.12,-2.49,5.4,1.07,5.23,3DGapFade,A,ETF
KWEB,2024-09-30,10:30,35.46,0.34,-1.45,-0.23,-0.02,True,True,1.12,-3.54,4.37,1.34,4.2,3DGapFade,A,ETF
KWEB,2024-09-30,11:00,34.98,1.67,-2.77,-1.5,-0.07,True,True,1.12,-4.83,3.07,0.64,2.9,3DGapFade,A,ETF
KWEB,2024-09-30,11:30,34.76,2.3,-3.39,-1.94,-0.12,True,True,1.12,-5.44,2.45,1.93,2.27,3DGapFade,A,ETF
KWEB,2024-09-30,12:00,34.09,4.19,-5.25,-3.17,-0.38,True,True,1.12,-7.26,0.53,-0.25,0.35,3DGapFade,A,ETF
KWEB,2024-09-30,13:00,34.41,3.29,-4.36,-1.89,-0.06,True,True,1.12,-6.39,1.45,0.93,1.28,3DGapFade,A,ETF
KWEB,2024-09-30,14:00,34.27,3.68,-4.75,-2.03,-0.03,True,True,1.12,-6.77,1.05,0.31,0.88,3DGapFade,A,ETF
KWEB,2024-09-30,15:00,34.04,4.31,-5.38,-2.5,-0.03,True,True,1.12,-7.39,0.4,0.04,0.22,3DGapFade,A,ETF
KWEB,2024-09-30,15:45,33.96,4.57,-5.63,-2.63,-0.06,True,True,1.12,-7.63,0.06,-0.04,-0.04,3DGapFade,A,ETF
VXX,2024-08-05,09:30,90.13,-0.06,-0.98,0.02,,False,False,1.04,-4.62,19.7,14.5,1.68,3DGapFade,A,ETF
VXX,2024-08-05,09:45,84.05,6.69,-7.66,-2.57,-4.26,True,False,1.04,-11.06,13.9,6.66,-5.44,3DGapFade,A,ETF
VXX,2024-08-05,10:00,77.06,14.45,-15.34,-9.18,-1.65,True,False,1.04,-18.46,6.09,-9.78,-15.0,3DGapFade,A,ETF
VXX,2024-08-05,10:30,84.6,6.08,-7.05,2.0,-0.81,True,False,1.04,-10.48,14.46,1.15,-4.75,3DGapFade,A,ETF
VXX,2024-08-05,11:00,83.63,7.16,-8.12,0.58,0.04,True,False,1.04,-11.5,13.46,3.43,-5.97,3DGapFade,A,ETF
VXX,2024-08-05,11:30,80.76,10.35,-11.27,-2.62,-0.26,True,False,1.04,-14.54,10.39,7.32,-9.73,3DGapFade,A,ETF
VXX,2024-08-05,12:00,74.85,16.91,-17.77,-9.01,-0.5,True,False,1.04,-20.79,3.31,1.98,-18.4,3DGapFade,A,ETF
VXX,2024-08-05,13:00,77.3,14.19,-15.07,-4.76,-0.21,True,False,1.04,-18.2,1.05,-2.47,-14.64,3DGapFade,A,ETF
VXX,2024-08-05,14:00,80.19,10.98,-11.9,-0.89,-0.03,True,False,1.04,-15.14,2.87,2.24,-10.51,3DGapFade,A,ETF
VXX,2024-08-05,15:00,81.72,9.28,-10.22,1.06,0.04,True,False,1.04,-13.52,1.65,-2.17,-8.44,3DGapFade,A,ETF
VXX,2024-08-05,15:45,86.48,4.0,-4.99,6.44,0.2,True,False,1.04,-8.49,0.06,-2.47,-2.47,3DGapFade,A,ETF
TEM,2024-08-20,09:30,56.94,1.83,-1.83,-0.62,,True,False,0.0,-2.33,-0.1,-23.48,-3.11,3DGapFade,A,Medium
TEM,2024-08-20,09:45,65.11,-12.26,-0.87,5.44,7.78,False,True,13.24,11.68,11.07,-11.0,9.83,3DGapFade,A,Medium
TEM,2024-08-20,10:00,70.31,-21.22,-4.99,5.72,7.7,False,True,27.59,20.6,17.65,8.22,16.5,3DGapFade,A,Medium
TEM,2024-08-20,10:30,64.53,-11.26,-13.76,-5.67,0.76,False,True,29.02,10.69,10.27,6.73,9.02,3DGapFade,A,Medium
TEM,2024-08-20,11:00,60.19,-3.77,-19.57,-10.56,-0.74,False,True,29.02,3.24,3.8,0.06,2.46,3DGapFade,A,Medium
TEM,2024-08-20,11:30,60.16,-3.72,-19.61,-9.87,-0.25,False,True,29.02,3.18,3.75,-0.95,2.4,3DGapFade,A,Medium
TEM,2024-08-20,12:00,60.73,-4.71,-18.84,-8.69,-0.17,False,True,29.02,4.17,4.66,3.23,3.32,3DGapFade,A,Medium
TEM,2024-08-20,13:00,60.0,-3.45,-19.82,-9.1,-0.15,False,True,29.02,2.92,2.85,-1.8,2.15,3DGapFade,A,Medium
TEM,2024-08-20,14:00,61.02,-5.21,-18.46,-7.2,-0.04,False,True,29.02,4.67,4.47,0.69,3.78,3DGapFade,A,Medium
TEM,2024-08-20,15:00,58.99,-1.71,-21.17,-10.06,-0.13,False,True,29.02,1.18,0.95,-1.4,0.47,3DGapFade,A,Medium
TEM,2024-08-20,15:45,60.08,-3.59,-19.71,-8.22,-0.06,False,True,29.02,3.05,2.75,2.28,2.28,3DGapFade,A,Medium
PHUN,2024-10-24,09:30,12.24,2.08,-2.86,-0.7,,True,False,0.8,-16.17,31.54,1.39,31.05,GapDownTrendBreak,B,Small
PHUN,2024-10-24,09:45,12.39,0.88,-1.67,3.07,-2.48,True,False,0.8,-15.14,32.36,2.34,31.88,GapDownTrendBreak,B,Small
PHUN,2024-10-24,10:00,12.07,3.44,-6.43,-1.03,1.45,True,True,3.2,-17.33,30.57,2.33,30.07,GapDownTrendBreak,B,Small
PHUN,2024-10-24,10:30,11.79,5.69,-8.61,-2.95,-0.29,True,True,3.2,-19.25,28.92,-0.18,28.41,GapDownTrendBreak,B,Small
PHUN,2024-10-24,11:00,11.81,5.52,-8.45,-2.19,-0.15,True,True,3.2,-19.11,29.04,1.86,28.54,GapDownTrendBreak,B,Small
PHUN,2024-10-24,11:30,11.59,7.28,-10.16,-3.79,-0.12,True,True,3.2,-20.62,27.7,13.72,27.18,GapDownTrendBreak,B,Small
PHUN,2024-10-24,12:00,10.0,20.0,-22.48,-13.57,-2.27,True,True,3.2,-31.51,16.2,-0.55,15.6,GapDownTrendBreak,B,Small
PHUN,2024-10-24,13:00,10.31,17.53,-20.08,-8.2,-0.31,True,True,3.2,-29.39,18.71,2.85,18.13,GapDownTrendBreak,B,Small
PHUN,2024-10-24,14:00,9.81,21.52,-23.95,-11.6,-0.38,True,True,3.2,-32.81,14.58,9.37,13.97,GapDownTrendBreak,B,Small
PHUN,2024-10-24,15:00,9.05,27.6,-29.84,-16.69,-0.22,True,True,3.2,-38.01,7.4,0.02,6.74,GapDownTrendBreak,B,Small
PHUN,2024-10-24,15:45,8.66,30.68,-32.83,-19.03,-0.73,True,True,3.2,-40.65,3.29,2.6,2.6,GapDownTrendBreak,B,Small
DJT,2024-10-29,09:30,52.92,1.55,-1.62,0.24,,True,False,0.07,-7.97,17.76,6.21,2.55,3DGapFade,A,Medium
DJT,2024-10-29,09:45,51.5,4.19,-5.16,-0.94,-1.52,True,True,1.02,-10.43,15.5,4.02,-0.14,3DGapFade,A,Medium
DJT,2024-10-29,10:00,49.63,7.67,-8.6,-3.13,-1.45,True,True,1.02,-13.69,12.31,4.74,-3.91,3DGapFade,A,Medium
DJT,2024-10-29,10:30,47.28,12.04,-12.93,-4.85,-2.71,True,True,1.02,-17.77,2.05,-6.22,-9.07,3DGapFade,A,Medium
DJT,2024-10-29,11:00,50.22,6.57,-7.51,1.53,-0.06,True,True,1.02,-12.66,0.44,-2.97,-2.69,3DGapFade,A,Medium
DJT,2024-10-29,11:30,51.71,3.8,-4.77,3.78,0.45,True,True,1.02,-10.07,1.9,-2.78,0.27,3DGapFade,A,Medium
DJT,2024-10-29,12:00,53.15,1.12,-2.12,6.17,0.25,True,True,1.02,-7.57,4.55,-0.51,2.97,3DGapFade,A,Medium
DJT,2024-10-29,13:00,52.86,1.66,-3.33,4.45,0.09,True,True,1.73,-8.07,3.87,-0.33,2.44,3DGapFade,A,Medium
DJT,2024-10-29,14:00,53.26,0.91,-2.6,4.95,0.05,True,True,1.73,-7.37,4.6,-1.14,3.17,3DGapFade,A,Medium
DJT,2024-10-29,15:00,54.0,-0.46,-1.25,5.94,0.11,False,True,1.73,-6.09,5.9,3.43,4.49,3DGapFade,A,Medium
DJT,2024-10-29,15:45,52.35,2.61,-4.27,2.47,0.04,True,True,1.73,-8.96,2.93,1.48,1.48,3DGapFade,A,Medium
IONQ,2024-10-29,09:30,17.55,-0.29,-0.2,0.41,,False,False,0.49,-3.57,10.37,6.27,4.62,GapDownTrendBreak,B,Medium
IONQ,2024-10-29,09:45,17.21,1.66,-3.31,-1.1,-0.44,True,True,1.71,-5.44,8.6,4.42,2.73,GapDownTrendBreak,B,Medium
IONQ,2024-10-29,10:00,16.45,6.0,-7.58,-2.95,-2.59,True,True,1.71,-9.62,4.38,3.84,-1.76,GapDownTrendBreak,B,Medium
IONQ,2024-10-29,10:30,15.82,9.61,-11.13,-4.89,-0.91,True,True,1.71,-13.09,0.56,0.05,-5.83,GapDownTrendBreak,B,Medium
IONQ,2024-10-29,11:00,15.81,9.66,-11.18,-4.22,-0.37,True,True,1.71,-13.13,0.04,-3.22,-5.88,GapDownTrendBreak,B,Medium
IONQ,2024-10-29,11:30,16.32,6.75,-8.32,-0.91,-0.07,True,True,1.71,-10.33,0.06,-3.35,-2.58,GapDownTrendBreak,B,Medium
IONQ,2024-10-29,12:00,16.86,3.63,-5.25,2.31,0.08,True,True,1.71,-7.34,1.99,0.66,0.74,GapDownTrendBreak,B,Medium
IONQ,2024-10-29,13:00,17.19,1.77,-3.43,3.99,0.11,True,True,1.71,-5.55,3.66,0.61,2.62,GapDownTrendBreak,B,Medium
IONQ,2024-10-29,14:00,17.21,1.66,-3.31,3.63,0.08,True,True,1.71,-5.44,3.78,0.29,2.73,GapDownTrendBreak,B,Medium
IONQ,2024-10-29,15:00,16.92,3.31,-4.94,1.71,0.03,True,True,1.71,-7.03,2.13,0.18,1.06,GapDownTrendBreak,B,Medium
IONQ,2024-10-29,15:45,16.65,4.86,-6.46,0.03,0.01,True,True,1.71,-8.52,0.54,-0.54,-0.54,GapDownTrendBreak,B,Medium
DXYZ,2024-11-11,09:30,47.55,-0.13,-0.63,1.03,,False,False,0.76,-4.52,22.44,13.35,10.62,3DGapFade,A,Small
DXYZ,2024-11-11,09:45,43.1,9.24,-13.8,-8.34,-0.1,True,True,5.29,-13.45,14.43,1.47,1.39,3DGapFade,A,Small
DXYZ,2024-11-11,10:00,41.2,13.24,-17.6,-9.03,-3.68,True,True,5.29,-17.27,10.49,-9.99,-3.16,3DGapFade,A,Small
DXYZ,2024-11-11,10:30,45.32,4.58,-9.37,3.53,0.14,True,True,5.29,-9.0,18.62,-0.12,6.22,3DGapFade,A,Small
DXYZ,2024-11-11,11:00,45.37,4.46,-9.26,2.57,0.34,True,True,5.29,-8.9,18.71,9.36,6.33,3DGapFade,A,Small
DXYZ,2024-11-11,11:30,41.12,13.4,-17.75,-6.22,-0.48,True,True,5.29,-17.42,10.32,5.25,-3.34,3DGapFade,A,Small
DXYZ,2024-11-11,12:00,38.97,17.95,-22.07,-9.99,-0.84,True,True,5.29,-21.76,5.35,-0.63,-9.07,3DGapFade,A,Small
DXYZ,2024-11-11,13:00,38.7,18.51,-22.6,-9.78,-0.2,True,True,5.29,-22.29,4.7,-7.49,-9.82,3DGapFade,A,Small
DXYZ,2024-11-11,14:00,42.1,11.36,-15.81,-1.17,-0.07,True,True,5.29,-15.47,4.31,2.2,-0.96,3DGapFade,A,Small
DXYZ,2024-11-11,15:00,41.62,12.36,-16.76,-2.2,-0.04,True,True,5.29,-16.43,3.22,2.09,-2.11,3DGapFade,A,Small
DXYZ,2024-11-11,15:45,42.52,10.47,-14.97,-0.01,-0.03,True,True,5.29,-14.63,2.98,0.04,0.04,3DGapFade,A,Small
TSLA,2024-11-12,09:30,339.25,1.02,-1.91,-0.63,,True,False,0.9,-6.49,4.7,-0.79,3.25,GapDownTrendBreak,A,Large
TSLA,2024-11-12,09:45,341.79,0.28,-1.17,0.4,-0.29,True,False,0.9,-5.79,5.41,1.23,3.97,GapDownTrendBreak,A,Large
TSLA,2024-11-12,10:00,341.94,0.23,-1.13,0.37,0.07,True,False,0.9,-5.75,5.45,0.72,4.01,GapDownTrendBreak,A,Large
TSLA,2024-11-12,10:30,339.49,0.95,-1.84,-0.18,-0.11,True,False,0.9,-6.43,4.77,-0.34,3.31,GapDownTrendBreak,A,Large
TSLA,2024-11-12,11:00,340.63,0.62,-1.51,-0.02,0.04,True,False,0.9,-6.11,5.08,0.12,3.64,GapDownTrendBreak,A,Large
TSLA,2024-11-12,11:30,340.22,0.74,-1.63,-0.13,-0.01,True,False,0.9,-6.22,4.97,0.83,3.52,GapDownTrendBreak,A,Large
TSLA,2024-11-12,12:00,337.39,1.56,-2.44,-0.87,-0.06,True,False,0.9,-7.0,4.17,1.19,2.71,GapDownTrendBreak,A,Large
TSLA,2024-11-12,13:00,327.86,4.34,-5.2,-3.05,-0.22,True,False,0.9,-9.63,1.39,0.51,-0.12,GapDownTrendBreak,A,Large
TSLA,2024-11-12,14:00,331.35,3.32,-4.19,-1.41,-0.08,True,False,0.9,-8.67,1.58,0.05,0.94,GapDownTrendBreak,A,Large
TSLA,2024-11-12,15:00,332.56,2.97,-3.84,-0.85,-0.03,True,False,0.9,-8.34,1.94,1.34,1.3,GapDownTrendBreak,A,Large
TSLA,2024-11-12,15:45,328.41,4.18,-5.04,-1.93,-0.07,True,False,0.9,-9.48,0.42,0.05,0.05,GapDownTrendBreak,A,Large
MSTR,2024-11-21,09:30,534.01,0.3,-0.73,-0.01,,True,False,0.43,-2.59,30.37,9.78,25.64,3DGapFade,A,Medium
MSTR,2024-11-21,09:45,526.18,1.76,-3.1,-0.52,-0.97,True,True,1.38,-4.02,29.33,7.16,24.54,3DGapFade,A,Medium
MSTR,2024-11-21,10:00,481.77,10.06,-11.28,-6.93,-2.13,True,True,1.38,-12.12,22.82,5.74,17.58,3DGapFade,A,Medium
MSTR,2024-11-21,10:30,454.12,15.22,-16.37,-8.98,-1.09,True,True,1.38,-17.16,18.12,-4.32,12.56,3DGapFade,A,Medium
MSTR,2024-11-21,11:00,473.73,11.56,-12.76,-1.76,-0.52,True,True,1.38,-13.58,21.51,0.36,16.18,3DGapFade,A,Medium
MSTR,2024-11-21,11:30,472.03,11.87,-13.07,-1.77,-0.09,True,True,1.38,-13.89,21.23,1.07,15.88,3DGapFade,A,Medium
MSTR,2024-11-21,12:00,467.0,12.81,-14.0,-2.76,-0.03,True,True,1.38,-14.81,20.38,-1.17,14.97,3DGapFade,A,Medium
MSTR,2024-11-21,13:00,457.01,14.68,-15.84,-4.62,-0.09,True,True,1.38,-16.63,18.64,-2.22,13.12,3DGapFade,A,Medium
MSTR,2024-11-21,14:00,449.5,16.08,-17.22,-5.8,-0.09,True,True,1.38,-18.0,17.28,1.45,11.66,3DGapFade,A,Medium
MSTR,2024-11-21,15:00,414.72,22.57,-23.62,-11.92,-0.7,True,True,1.38,-24.35,10.34,4.85,4.26,3DGapFade,A,Medium
MSTR,2024-11-21,15:45,390.42,27.11,-28.1,-15.01,-0.94,True,True,1.38,-28.78,4.76,-1.7,-1.7,3DGapFade,A,Medium
CRNC,2025-01-06,09:30,24.65,-4.31,-0.56,1.21,,False,False,4.9,-4.86,22.64,6.05,18.09,2DGapFade,B,Medium
CRNC,2025-01-06,09:45,23.12,2.17,-15.93,-9.01,4.33,True,True,16.37,-10.77,17.52,1.56,12.67,2DGapFade,B,Medium
CRNC,2025-01-06,10:00,23.16,2.0,-15.78,-5.62,-3.42,True,True,16.37,-10.61,17.66,3.28,12.82,2DGapFade,B,Medium
CRNC,2025-01-06,10:30,22.4,5.21,-18.55,-6.7,-1.24,True,True,16.37,-13.55,14.87,5.42,9.87,2DGapFade,B,Medium
CRNC,2025-01-06,11:00,21.18,10.35,-22.96,-9.99,-0.79,True,True,16.37,-18.24,9.98,0.7,4.7,2DGapFade,B,Medium
CRNC,2025-01-06,11:30,21.04,10.98,-23.5,-9.16,-0.73,True,True,16.37,-18.81,9.35,3.27,4.03,2DGapFade,B,Medium
CRNC,2025-01-06,12:00,20.35,13.89,-26.0,-11.14,-0.48,True,True,16.37,-21.46,6.29,0.49,0.79,2DGapFade,B,Medium
CRNC,2025-01-06,13:00,19.72,16.54,-28.28,-12.95,-0.43,True,True,16.37,-23.88,3.31,0.62,-2.37,2DGapFade,B,Medium
CRNC,2025-01-06,14:00,20.19,14.56,-26.58,-9.76,-0.22,True,True,16.37,-22.08,3.37,-0.15,-0.0,2DGapFade,B,Medium
CRNC,2025-01-06,15:00,19.68,16.7,-28.42,-11.45,-0.22,True,True,16.37,-24.03,0.23,-2.4,-2.57,2DGapFade,B,Medium
CRNC,2025-01-06,15:45,20.27,14.21,-26.27,-8.46,-0.11,True,True,16.37,-21.75,1.55,0.42,0.42,2DGapFade,B,Medium
IONQ,2025-01-08,09:30,38.06,1.78,-2.26,0.06,,True,False,0.49,-16.64,31.89,16.62,20.52,GapDownTrendBreak,C,Medium
IONQ,2025-01-08,09:45,31.7,18.18,-18.71,-8.09,-9.31,True,True,0.65,-30.57,18.23,16.17,4.59,GapDownTrendBreak,C,Medium
IONQ,2025-01-08,10:00,31.74,18.1,-18.63,-3.66,-4.51,True,True,0.65,-30.5,18.31,7.91,4.68,GapDownTrendBreak,C,Medium
IONQ,2025-01-08,10:30,29.23,24.58,-25.06,-6.7,-1.78,True,True,0.65,-35.99,11.3,3.48,-3.5,GapDownTrendBreak,C,Medium
IONQ,2025-01-08,11:00,28.21,27.2,-27.67,-8.42,-0.85,True,True,0.65,-38.22,8.1,3.65,-7.23,GapDownTrendBreak,C,Medium
IONQ,2025-01-08,11:30,27.18,29.86,-30.31,-10.38,-0.83,True,True,0.65,-40.47,2.28,-4.05,-11.3,GapDownTrendBreak,C,Medium
IONQ,2025-01-08,12:00,28.28,27.02,-27.49,-6.1,-0.29,True,True,0.65,-38.06,6.08,5.64,-6.97,GapDownTrendBreak,C,Medium
IONQ,2025-01-08,13:00,29.21,24.62,-25.11,-2.34,-0.13,True,True,0.65,-36.03,2.05,1.21,-3.57,GapDownTrendBreak,C,Medium
IONQ,2025-01-08,14:00,29.89,22.86,-23.36,0.07,-0.02,True,True,0.65,-34.54,3.65,-2.96,-1.2,GapDownTrendBreak,C,Medium
IONQ,2025-01-08,15:00,30.86,20.36,-20.87,3.08,0.05,True,True,0.65,-32.41,6.68,4.08,1.98,GapDownTrendBreak,C,Medium
IONQ,2025-01-08,15:45,29.73,23.28,-23.78,-0.61,-0.02,True,True,0.65,-34.89,0.31,-1.76,-1.76,GapDownTrendBreak,C,Medium
CRCL,2025-06-23,09:30,239.0,-0.23,-1.16,0.15,,False,False,1.4,-10.25,2.73,-8.8,-10.2,3DGapFade,A,Medium
CRCL,2025-06-23,09:45,251.24,-5.36,-1.07,2.89,2.31,False,True,6.5,-5.66,3.23,-9.68,-4.83,3DGapFade,A,Medium
CRCL,2025-06-23,10:00,260.02,-9.04,-1.44,4.0,2.4,False,True,10.64,-2.36,6.51,-6.93,-1.29,3DGapFade,A,Medium
CRCL,2025-06-23,10:30,278.05,-16.6,-1.79,7.18,1.45,False,True,18.72,4.41,12.57,0.56,5.28,3DGapFade,A,Medium
CRCL,2025-06-23,11:00,276.49,-15.95,-2.34,5.26,0.6,False,True,18.72,3.83,12.07,-5.84,4.74,3DGapFade,A,Medium
CRCL,2025-06-23,11:30,292.65,-22.72,-2.12,9.13,1.33,False,True,25.38,9.89,16.93,2.28,10.0,3DGapFade,A,Medium
CRCL,2025-06-23,12:00,285.99,-19.93,-4.35,5.35,0.48,False,True,25.38,7.39,14.99,10.67,7.91,3DGapFade,A,Medium
CRCL,2025-06-23,13:00,259.79,-8.94,-13.11,-3.39,-0.22,False,True,25.38,-2.44,4.54,-3.58,-1.38,3DGapFade,A,Medium
CRCL,2025-06-23,14:00,262.57,-10.11,-12.18,-2.26,-0.02,False,True,25.38,-1.4,5.55,2.79,-0.31,3DGapFade,A,Medium
CRCL,2025-06-23,15:00,264.14,-10.77,-11.65,-1.28,-0.08,False,True,25.38,-0.81,1.91,-0.05,0.29,3DGapFade,A,Medium
CRCL,2025-06-23,15:45,262.72,-10.17,-12.13,-1.75,-0.02,False,True,25.38,-1.34,1.37,-0.25,-0.25,3DGapFade,A,Medium
OPEN,2025-07-21,09:30,2.65,1.53,-3.61,-0.42,,True,False,2.16,-15.51,4.48,-16.0,-17.44,3DGapFade,A,Small
OPEN,2025-07-21,09:45,2.66,1.26,-4.69,0.08,-0.23,True,True,3.6,-15.28,0.55,-17.49,-17.12,3DGapFade,A,Small
OPEN,2025-07-21,10:00,3.07,-14.23,-0.14,10.96,4.34,False,True,14.39,-1.99,12.14,1.53,-1.24,3DGapFade,A,Small
OPEN,2025-07-21,10:30,3.03,-12.49,-7.48,3.47,0.86,False,True,21.58,-3.49,10.78,-16.56,-2.81,3DGapFade,A,Small
OPEN,2025-07-21,11:00,3.53,-31.12,-2.8,16.42,2.48,False,True,34.89,12.5,23.46,-11.57,11.8,3DGapFade,A,Small
OPEN,2025-07-21,11:30,3.94,-46.28,-0.33,23.01,2.47,False,True,46.76,25.51,31.39,3.73,20.94,3DGapFade,A,Small
OPEN,2025-07-21,12:00,3.79,-40.83,-11.02,12.39,1.23,False,True,58.28,20.83,28.74,0.77,17.88,3DGapFade,A,Small
OPEN,2025-07-21,13:00,4.2,-56.12,-1.36,21.09,1.02,False,True,58.28,33.95,35.71,1.73,25.92,3DGapFade,A,Small
OPEN,2025-07-21,14:00,4.58,-70.32,-1.15,27.25,1.44,False,True,72.3,46.14,41.08,-0.54,32.1,3DGapFade,A,Small
