cik,company_name,tickers,close_date,super8k_date,super8k_adsh,items,sic_at_filing,form,ticker_current,exchange,sic_current,sic_desc,entity_name,former_names,ann_date,ann_source,n_vote_8ks,vote_8k_date,vote_date,has_425,sic_6770_at_close,name_change_near_close,target_name,old_ticker_edgar,new_ticker_edgar,redeemed_shares,remaining_shares,redemption_pct_stated,trust_per_share,redemption_source,mentions_trust,is_spac,redemption_pct
1461119,CRH Medical Corp,,2021-04-22,2021-04-28,0001193125-21-137100,"1.01,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",8000.0,8-K,,,8000.0,Services-Health Services,CRH Medical Corp,,2021-03-05,PREM14A,3,2021-04-20,2021-04-16,False,False,False,,CRHM,CRHM,,,,,,False,False,
1731348,"Tilray, Inc.",TLRY,2021-04-28,2021-05-04,0001140361-21-015755,"2.01,2.03,2.04,3.01,3.02,3.03,5.07,8.01,9.01",2833.0,8-K,TLRY,Nasdaq,2833.0,Medicinal Chemicals & Botanical Products,"Tilray Brands, Inc.","Tilray, Inc.",2019-06-11,425,4,2021-05-04,2021-04-28,True,False,True,,TLRY,TLRY,,,,,,False,False,
1758766,"STEM, INC.",STEM,2021-04-28,2021-05-04,0001104659-21-061061,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",3690.0,8-K,STEM,NYSE,7373.0,Services-Computer Integrated Systems Design,"STEM, INC.",Star Peak Energy Transition Corp.; Star Peak Energy Acquisition Corp.,2020-12-04,425,1,2021-04-27,2021-04-27,True,False,True,"Merger, dated December 3, 2020",STPK,STEM,19804.0,,,10.13,super8k,False,True,
1815495,Northern Genesis Acquisition Corp.,,2021-05-06,2021-05-06,0001213900-21-024936,"1.01,2.01,3.01,3.03,5.01,5.03,8.01,9.01",6770.0,8-K,,,6770.0,Blank Checks,Northern Genesis Acquisition Corp.,,2020-11-30,425,1,2021-04-26,2021-04-23,True,True,False,NGA being the surviving corporation and,,,20449.0,,,10.0,llm,True,True,
1818093,Beauty Health Co,SKIN,2021-05-04,2021-05-10,0001193125-21-156433,"1.01,2.01,3.02,3.03,4.02,5.02,5.03,5.06,9.01",3841.0,8-K,SKIN,Nasdaq,3841.0,Surgical & Medical Instruments & Apparatus,SkinHealth Systems Inc.,Beauty Health Co; Vesper Healthcare Acquisition Corp.,2020-12-31,PREM14A,1,2021-04-30,2021-04-29,False,False,True,HydraFacial continuing as the surviving corporation,VSPR,SKIN,0.0,,,,llm,True,True,
1802749,"Lightning eMotors, Inc.",ZEVY,2021-05-06,2021-05-12,0001193125-21-159335,"1.01,2.01,2.03,3.02,3.03,4.01,5.02,5.06,9.01",3711.0,8-K,,,3711.0,Motor Vehicles & Passenger Car Bodies,"Lightning eMotors, Inc.","GigCapital3, Inc.",2020-12-11,425,1,2021-04-22,2021-04-21,True,False,True,"Lightning Systems, Inc",GIK,ZEV,5816664.0,,29.0,10.1019,super8k,True,True,29.0
1779128,"Blade Air Mobility, Inc.","BLDE, BLDEW",2021-05-07,2021-05-13,0001104659-21-065292,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",7389.0,8-K,SRTA,Nasdaq,8000.0,Services-Health Services,"Strata Critical Medical, Inc.","Blade Air Mobility, Inc.; Experience Investment Corp.",2020-12-15,425,1,2021-05-06,2021-05-05,True,False,True,Merger Sub with and into Blade,EXPC,BLDE,3596979.0,,,,super8k,False,True,
1502557,"CX Network Group, Inc.",KPEA,2021-05-17,2021-05-18,0001213900-21-027681,"1.01,2.01,3.02,5.01,5.02,9.01",8200.0,8-K,"KPEA,KPEAD","OTC,OTC",8200.0,Services-Educational Services,Kun Peng International Ltd.,"CX Network Group, Inc.; mLight Tech, Inc.",,,0,,,False,False,True,,,,,,,,,False,False,
1823945,BLUE OWL CAPITAL INC.,OWL,2021-05-19,2021-05-21,0001193125-21-169371,"1.01,2.01,2.02,3.02,3.03,4.01,5.01,5.02,5.03",6282.0,8-K,OWL,NYSE,6282.0,Investment Advice,BLUE OWL CAPITAL INC.,ALTIMAR ACQUISITION CORP.,2020-12-23,425,1,2021-05-18,2021-05-18,True,False,True,,ATAC,OWL,0.0,,,,llm,True,True,
26076,CUBIC CORP /DE/,,2021-05-25,2021-05-25,0001104659-21-071624,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,7.01,9.01",3829.0,8-K,,,3829.0,"Measuring & Controlling Devices, NEC",CUBIC CORP /DE/,,2021-03-08,PREM14A,13,2021-04-28,2021-04-27,False,False,False,Atlas Merger Sub Inc,CUB,CUB,,,,,,False,False,
1021096,"Troika Media Group, Inc.",,2021-05-21,2021-05-25,0001477932-21-003585,"1.01,2.01,3.02,5.02,9.01",4841.0,8-K,,,4841.0,Cable & Other Pay Television Services,"Troika Media Group, Inc.","M2 nGage Group, Inc.; ROOMLINX INC; ARC COMMUNICATIONS INC",2003-12-31,PREM14A,5,2015-03-27,2015-03-19,False,False,False,,,TRKA,,,,,,False,False,
1679063,"Chicken Soup for the Soul Entertainment, Inc.","CSSEQ, CSSLQ, CSSNQ, CSSPQ",2021-05-21,2021-05-27,0001104659-21-072657,"1.01,2.01,2.03,3.02,8.01,9.01",7819.0,8-K,,,7819.0,Services-Allied To Motion Picture Production,"Chicken Soup for the Soul Entertainment, Inc.",,,,3,2020-06-12,2020-06-10,False,False,False,,,,,,,,,False,False,
1719406,"NRX Pharmaceuticals, Inc.","NRXP, NRXPW",2021-05-24,2021-05-28,0001193125-21-177238,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",2834.0,8-K,NRXP,Nasdaq,2834.0,Pharmaceutical Preparations,"NRX Pharmaceuticals, Inc.",Big Rock Partners Acquisition Corp.,2020-12-14,425,8,2021-05-26,2021-05-24,True,False,True,,BRPA,NRXP,,,,,,True,True,
1492915,Standard AVB Financial Corp.,,2021-05-28,2021-05-28,0001104659-21-074290,"2.01,3.01,3.03,5.01,5.02,5.03,9.01",6022.0,8-K,,,6022.0,State Commercial Banks,Standard AVB Financial Corp.,Standard Financial Corp.,2016-12-13,S-4,9,2021-01-20,2021-01-19,False,False,False,Dollar Mutual Bancorp,STND,STND,,,,,,False,False,
27996,DELUXE CORP,DLX,2021-06-01,2021-06-01,0001104659-21-074705,"1.01,1.02,2.01,2.03,7.01,9.01",2780.0,8-K,DLX,NYSE,2780.0,"Blankbooks, Looseleaf Binders & Bookbindg & Relatd Work",DELUXE CORP,,2004-11-12,S-4,3,2021-04-28,2021-04-28,False,False,False,"State on June 1, 2021",DLX,DLX,,,40.0,,super8k,False,False,40.0
1075736,"Crexendo, Inc.",CXDO,2021-06-01,2021-06-01,0001654954-21-006467,"1.01,2.01,3.02,5.02,7.01,8.01,9.01",4813.0,8-K,CXDO,Nasdaq,4813.0,Telephone Communications (No Radiotelephone),"Crexendo, Inc.",IMERGENT INC; NETGATEWAY INC,2000-05-05,S-4,10,2021-05-18,2021-05-17,False,False,False,"Merger and Reorganization dated March 5, 2021",,CXDO,,,,,,False,False,
1333986,"Equitable Holdings, Inc.","EQH, EQH-PA, EQH-PC",2021-06-01,2021-06-01,0001193125-21-177928,"2.01,7.01,8.01,9.01",6411.0,8-K,"EQH,EQH-PA,EQH-PC","NYSE,NYSE,NYSE",6411.0,"Insurance Agents, Brokers & Service","Equitable Holdings, Inc.","AXA Equitable Holdings, Inc.; AXA AMERICA HOLDINGS, INC.",2018-12-06,S-4,6,2021-05-21,2021-05-20,False,False,False,,EQH,EQH,,,,,,True,False,
1419951,Data Storage Corp,"DTST, DTSTW",2021-05-31,2021-06-03,0001731122-21-000993,"2.01,3.02,5.02,8.01,9.01",7374.0,8-K,"DTST,DTSTW","Nasdaq,Nasdaq",7374.0,Services-Computer Processing & Data Preparation,Data Storage Corp,Euro Trend Inc.,,,0,,,False,False,False,Merger,DTST,,,,,,,False,False,
1818874,"SoFi Technologies, Inc.",SOFI,2021-05-28,2021-06-04,0001628280-21-011688,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,9.01",6099.0,8-K,SOFI,Nasdaq,6199.0,Finance Services,"SoFi Technologies, Inc.",Social Capital Hedosophia Holdings Corp. V,2021-01-07,425,1,2021-05-28,2021-05-27,True,False,True,,IPOE,SOFI,0.0,,,,llm,True,True,
1719489,"Kaleyra, Inc.",,2021-06-01,2021-06-07,0001193125-21-184398,"1.01,2.01,2.03,3.02,8.01,9.01",7374.0,8-K,,,7374.0,Services-Computer Processing & Data Preparation,"Kaleyra, Inc.","GigCapital, Inc.",2019-12-17,425,5,2021-05-28,2021-05-27,True,False,False,,KLR,KLR,,,,,,False,False,
1819574,Original Bark Co,"BARK, BARK-WT",2021-06-01,2021-06-07,0001193125-21-184524,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",5990.0,8-K,BARK,NYSE,5990.0,"Retail-Retail Stores, NEC","Bark, Inc.",Original Bark Co; Northern Star Acquisition Corp.,2020-12-17,425,1,2021-05-28,2021-05-28,True,False,True,Reorganization,STIC,BARK,2728989.0,,,10.0,super8k,True,True,
1451448,"ESPORTS ENTERTAINMENT GROUP, INC.","GMBL, GMBLP, GMBLW, GMBLZ",2021-06-01,2021-06-07,0001493152-21-013745,"2.01,3.02,8.01,9.01",7900.0,8-K,"GMBL,GMBLP,GMBLZ","OTC,OTC,OTC",7900.0,Services-Amusement & Recreation Services,"ESPORTS ENTERTAINMENT GROUP, INC.","VGambling Inc.; VGambling, Inc.; DK Sinopharma, Inc.; VIRTUAL CLOSET, INC.",,,3,2020-08-17,2020-08-13,False,False,False,,GMBL,GMBL,,,15.0,,near8k,False,False,15.0
1800682,"Cano Health, Inc.",,2021-06-03,2021-06-09,0001193125-21-186694,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,9.01",8011.0,8-K,,,8011.0,Services-Offices & Clinics of  Doctors of  Medicine,"Cano Health, Inc.",Jaws Acquisition Corp.,2020-11-12,425,1,2021-06-02,2021-06-02,True,False,True,"November 11, 2020",JWS,CANO,6509.0,690309000.0,,10.0,llm,True,True,
1372807,Portman Ridge Finance Corp,PTMN,2021-06-09,2021-06-10,0001193125-21-186945,"1.01,2.01,2.03,7.01,9.01",,8-K,BCIC,Nasdaq,,,BCP Investment Corp,"Portman Ridge Finance Corp; KCAP Financial, Inc.; Kohlberg Capital CORP; Kohlberg Capital, LLC",2019-08-01,425,19,2021-06-08,2021-06-07,True,False,False,,PTMN,,,,,,,False,False,
1559909,Harvest Capital Credit Corp,,2021-06-07,2021-06-10,0001193125-21-186946,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,5.07,9.01",,8-K,,,,,Harvest Capital Credit Corp,,2020-12-28,425,8,2021-06-10,2021-06-07,True,False,False,Portman Ridge Finance Corporation,HCAP,HCAP,,,,,,False,False,
1826000,"Latch, Inc.",LTCH,2021-06-04,2021-06-10,0001193125-21-187247,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,8.01,9.01",7381.0,8-K,LTCH,OTC,5072.0,Wholesale-Hardware,"Latch, Inc.",TS Innovation Acquisitions Corp.,2021-01-25,425,1,2021-06-04,2021-06-03,True,False,True,,TSIA,LTCH,5916.0,,,10.0,llm,True,True,
1808805,"Nautilus Biotechnology, Inc.",NAUT,2021-06-09,2021-06-10,0001628280-21-011892,"2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.06,9.01",6770.0,8-K,NAUT,Nasdaq,3826.0,Laboratory Analytical Instruments,"Nautilus Biotechnology, Inc.",ARYA Sciences Acquisition Corp III,2021-02-08,425,1,2021-06-08,2021-06-08,True,True,True,"February 7, 2021",ARYA,NAUT,465363.0,,,10.0,super8k,False,True,
1834045,"Vintage Wine Estates, Inc.","VWESQ, VWEWQ",2021-06-07,2021-06-11,0001193125-21-188995,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,9.01",2080.0,8-K,,,2080.0,Beverages,"Vintage Wine Estates, Inc.",Bespoke Capital Acquisition Corp,2021-02-04,425,0,,,True,False,True,VWE surviving the merger as,,VWE,18366645.0,,,,super8k,True,True,
1839839,"Janus International Group, Inc.",JBI,2021-06-07,2021-06-11,0001193125-21-188980,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",3442.0,8-K,JBI,NYSE,3442.0,"Metal Doors, Sash, Frames, Moldings & Trim","Janus International Group, Inc.","Janus Parent, Inc.",2021-06-03,425,0,,,True,False,True,Parent,,JBI,11150.0,,,,super8k,True,True,
1813914,Deerfield Healthcare Technology Acquisitions Corp.,"CMAX, CMAXW",2021-06-08,2021-06-14,0001104659-21-080874,"1.01,2.01,3.03,5.01,5.02,5.05,5.06,7.01,9.01",8050.0,8-K,,,8050.0,Services-Nursing & Personal Care Facilities,"CareMax, Inc.",Deerfield Healthcare Technology Acquisitions Corp.,2021-05-27,425,1,2021-06-09,2021-06-04,True,False,True,,DFHT,CMAX,,,,,,False,False,
1427570,OBALON THERAPEUTICS INC,RSLS,2021-06-15,2021-06-15,0001104659-21-081562,"2.01,3.03,5.02,5.03,9.01",3841.0,8-K,HIND,Nasdaq,2834.0,Pharmaceutical Preparations,"Vyome Holdings, Inc",ReShape Lifesciences Inc.; OBALON THERAPEUTICS INC,2021-01-20,425,5,2021-05-26,2021-05-25,True,False,True,"Merger, dated as of January 19, 2021",OBLN,OBLN,,,,,,False,False,
1371217,ReShape Lifesciences Inc.,,2021-06-15,2021-06-15,0001104659-21-081564,"2.01,3.01,3.03,5.01,5.02,5.03",3845.0,8-K,,,3845.0,Electromedical & Electrotherapeutic Apparatus,ReShape Weightloss Inc.,ReShape Lifesciences Inc.; EnteroMedics Inc,2021-01-20,425,19,2021-05-19,2021-05-13,True,False,True,"Merger, dated as of January 19, 2021",RSLS,RSLS,,,,,,False,False,
1785424,"Katapult Holdings, Inc.","KPLT, KPLTW",2021-06-09,2021-06-15,0001213900-21-032560,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,7.01,9.01",7359.0,8-K,KPLT,Nasdaq,7359.0,"Services-Equipment Rental & Leasing, NEC","Katapult Holdings, Inc.",FinServ Acquisition Corp.,2020-12-18,425,2,2021-06-08,2021-06-07,True,False,True,"Merger, dated December 18, 2020",FSRV,KPLT,6338.0,,,10.05,llm,True,True,
1770141,"UpHealth, Inc.",UPHL,2021-06-08,2021-06-15,0001193125-21-191296,"1.01,2.01,2.03,3.02,4.01,5.01,5.02,5.06,9.01",6770.0,8-K/A,,,8000.0,Services-Health Services,"UpHealth, Inc.","GigCapital2, Inc.",2020-10-27,425,3,2021-06-04,2021-06-04,True,True,True,"November 20, 2020, as amended, with Cloudbreak Health, LLC",GIX,UPH,9373567.0,,,,super8k,True,True,
1816431,Quantum-Si Inc,"QSI, QSIAW",2021-06-10,2021-06-15,0001104659-21-081560,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",3829.0,8-K,"QSI,QSIAW","Nasdaq,Nasdaq",3829.0,"Measuring & Controlling Devices, NEC",Quantum-Si Inc,HighCape Capital Acquisition Corp.,2021-02-18,425,1,2021-06-09,2021-06-09,True,False,True,"February 18, 2021",CAPA,QSI,571128.0,,,10.0,near8k,False,True,
1525759,FS KKR Capital Corp. II,,2021-06-16,2021-06-16,0001193125-21-192225,"2.01,3.03,5.01,5.02,5.03,7.01,9.01",,8-K,,,,,FS KKR Capital Corp. II,FS Investment Corp II,2019-06-04,425,15,2021-05-24,2021-05-21,True,False,False,FS KKR Capital Corp,FS,FSKR,,,,,,False,False,
1422183,FS KKR Capital Corp,FSK,2021-06-16,2021-06-16,0001193125-21-192219,"1.01,2.01,2.03,7.01,9.01",,8-K,FSK,NYSE,,,FS KKR Capital Corp,FS Investment CORP; Franklin Square Investment CORP,2020-11-24,425,23,2021-05-24,2021-05-21,True,False,False,"FSKR, pursuant to that certain Agreement and Plan of Merger",FSK,FSK,,,,,,False,False,
1841925,"indie Semiconductor, Inc.",INDI,2021-06-10,2021-06-16,0001213900-21-032758,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",3674.0,8-K,INDI,Nasdaq,3674.0,Semiconductors & Related Devices,"indie Semiconductor, Inc.","Thunder Bridge II Surviving Pubco, Inc.",2021-02-24,425,0,,,True,False,True,,,INDI,9877106.0,,,10.13,super8k,True,True,
1774675,Skillsoft Corp.,"SKIL, SKILW",2021-06-11,2021-06-17,0001104659-21-082707,"1.01,2.01,2.03,3.02,3.03,5.01,5.02,5.06,9.01",7372.0,8-K,SKIL,NYSE,7372.0,Services-Prepackaged Software,Skillsoft Corp.,Churchill Capital Corp II,2020-10-13,425,1,2021-06-16,2021-06-10,True,False,True,,CCX,SKIL,34690979.0,,,10.1,super8k,True,True,
1820630,Proterra Inc,,2021-06-11,2021-06-17,0001628280-21-012482,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",3711.0,8-K,,,3711.0,Motor Vehicles & Passenger Car Bodies,Proterra Inc,ArcLight Clean Transition Corp.,2021-01-12,425,1,2021-06-11,2021-06-11,True,False,True,New Proterra,ACTC,PTRA,15172.0,,,18.0,super8k,True,True,
1804591,23andMe Holding Co.,ME,2021-06-16,2021-06-21,0001193125-21-194255,"1.01,2.01,3.02,5.01,5.02,5.05,5.06,9.01",3829.0,8-K,,,2834.0,Pharmaceutical Preparations,Chrome Holding Co.,23andMe Holding Co.; VG Acquisition Corp.; Bleecker Street Acquisition Corp.,2021-02-04,425,1,2021-06-11,2021-06-10,True,False,True,,VGAC,ME,16667061.0,,,,super8k,False,True,
1779474,"WM TECHNOLOGY, INC.","MAPS, MAPSW",2021-06-16,2021-06-22,0001140361-21-021785,"1.01,2.01,3.02,4.01,5.01,5.02,5.06,9.01",7372.0,8-K,MAPS,OTC,7372.0,Services-Prepackaged Software,"WM TECHNOLOGY, INC.",Silver Spike Acquisition Corp.,2020-12-10,425,2,2021-06-11,2021-06-10,True,False,True,"Merger, dated December 10, 2020",SSPK,,11437.0,,,10.17,super8k,False,True,
1803901,"Talkspace, Inc.","TALK, TALKW",2021-06-22,2021-06-23,0001193125-21-197353,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",8000.0,8-K,"TALK,TALKW","Nasdaq,Nasdaq",8000.0,Services-Health Services,"Talkspace, Inc.",Hudson Executive Investment Corp.,2021-01-13,425,1,2021-06-17,2021-06-17,True,False,True,HEC,HEC,TALK,25968043.0,,,,super8k,True,True,
1815849,"ATI Physical Therapy, Inc.","ATIP, ATIPW",2021-06-16,2021-06-23,0001193125-21-197388,"1.01,2.01,2.03,3.02,4.01,5.01,5.02,5.05,9.01",8050.0,8-K,,,8050.0,Services-Nursing & Personal Care Facilities,"ATI Physical Therapy, Inc.",Fortress Value Acquisition Corp. II,2021-03-12,PREM14A,1,2021-06-16,2021-06-15,False,False,True,"Merger, dated as of February 21, 2021",FAII,ATIP,8990000.0,,26.0,11.5,vote8k,False,True,26.0
1723648,"LiveVox Holdings, Inc.",,2021-06-18,2021-06-24,0001193125-21-198809,"1.01,2.01,3.02,4.01,5.01,5.02,5.06,8.01,9.01",7900.0,8-K,,,7374.0,Services-Computer Processing & Data Preparation,"LiveVox Holdings, Inc.",Crescent Acquisition Corp; Crescent Funding Inc.,2020-07-16,PREM14A,3,2021-06-17,2021-06-16,False,False,True,"Merger, dated January 13, 2021",CRSA,LVOX,15321467.0,,,10.14,super8k,True,True,
1832459,Thoma Bravo Advantage,,2021-06-28,2021-06-28,0001193125-21-202203,"1.02,2.01,3.01,3.03,5.01,5.02,8.01,9.01",6770.0,8-K,,,6770.0,Blank Checks,Thoma Bravo Advantage,,2021-03-22,425,1,2021-06-22,2021-06-22,True,True,False,,TBA,TBA,18254045.0,,,,vote8k,True,True,
1431959,META MATERIALS INC.,MMATQ,2021-06-25,2021-06-29,0001193125-21-203407,"2.01,3.02,3.03,4.01,5.01,5.02,5.03,8.01,9.01",1311.0,8-K,,,3674.0,Semiconductors & Related Devices,META MATERIALS INC.,"TORCHLIGHT ENERGY RESOURCES INC; Pole Perfect Studios, Inc.",2020-11-02,425,10,2021-06-16,2021-06-11,True,False,True,,TRCH,MMAT,,,,,,False,False,
1784168,"Electric Last Mile Solutions, Inc.",ELMSQ,2021-06-24,2021-06-30,0001213900-21-035067,"1.01,2.01,2.03,3.02,3.03,5.01,5.02,5.03,9.01",3711.0,8-K,,,3711.0,Motor Vehicles & Passenger Car Bodies,"Electric Last Mile Solutions, Inc.",Forum Merger III Corp,2021-02-16,PREM14A,1,2021-06-25,2021-06-24,False,False,True,,FIII,ELMS,11077058.0,,,10.0,super8k,True,True,
1777835,Perella Weinberg Partners,PWP,2021-06-24,2021-06-30,0001193125-21-204696,"1.01,2.01,2.03,3.02,5.01,5.02,5.06,7.01,9.01",6282.0,8-K,PWP,Nasdaq,6199.0,Finance Services,Perella Weinberg Partners,FinTech Acquisition Corp. IV,2021-02-05,PREM14A,1,2021-06-23,2021-06-22,False,False,True,,FTIV,PWP,0.0,,,10.0,llm,True,True,
1826889,Forest Road Acquisition Corp.,"BODI, BODYW",2021-06-25,2021-07-01,0001193125-21-206543,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,8.01,9.01",5960.0,8-K,"BODI,BODYW","Nasdaq,OTC",5960.0,Retail-Nonstore Retailers,"Beachbody Company, Inc.",Forest Road Acquisition Corp.,2021-02-10,425,1,2021-06-25,2021-06-24,True,False,True,"The Beachbody Company Group, LLC",FRX,BODY,8383485.0,,,10.0,super8k,True,True,
1802457,"Origin Materials, Inc.","ORGN, ORGNW",2021-06-25,2021-07-01,0001193125-21-206309,"1.01,2.01,3.02,3.03,4.01,5.02,5.03,5.06,9.01",2860.0,8-K,ORGN,Nasdaq,2860.0,Industrial Organic Chemicals,"Origin Materials, Inc.","Origin Materials, Inc.; Artius Acquisition Inc.",2021-02-17,425,1,2021-06-23,2021-06-23,True,False,True,,AACQ,ORGN,43880780.0,,,10.004,super8k,True,True,
1811764,POINT Biopharma Global Inc.,,2021-06-30,2021-07-01,0001104659-21-087795,"1.01,2.01,3.02,3.03,4.01,5.02,5.03,5.06,9.01",2834.0,8-K,,,2834.0,Pharmaceutical Preparations,POINT Biopharma Global Inc.,Therapeutics Acquisition Corp.,2021-03-15,425,1,2021-06-30,2021-06-29,True,False,True,"March 15, 2021",RACA,PNT,1394131.0,,,,super8k,False,True,
719402,FIRST NATIONAL CORP /VA/,FXNC,2021-07-01,2021-07-01,0001437749-21-016156,"2.01,5.02,5.03,8.01,9.01",6022.0,8-K,FXNC,Nasdaq,6022.0,State Commercial Banks,FIRST NATIONAL CORP /VA/,,2021-02-18,425,14,2021-06-22,2021-06-16,True,False,False,The Bank of Fincastle,FXNC,FXNC,,,,,,False,False,
1845815,Payoneer Global Inc.,"PAYO, PAYOW",2021-06-25,2021-07-01,0001213900-21-035350,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",7389.0,8-K,PAYO,Nasdaq,7389.0,"Services-Business Services, NEC",Payoneer Global Inc.,"New Starship Parent, Inc.",2021-02-18,425,0,,,True,False,True,,,PAYO,18033066.0,,,10.0,super8k,True,True,
1814329,Holicity Inc.,,2021-06-30,2021-07-01,0001193125-21-205288,"2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.06,9.01",4700.0,8-K,,,4700.0,Transportation Services,"Astra Space, Inc.",Holicity Inc.,2021-02-02,425,1,2021-06-30,2021-06-30,True,False,True,"Merger dated as of February 2, 2021",HOL,ASTR,10981.0,,,10.0,super8k,False,True,
1601669,Watford Holdings Ltd.,,2021-07-01,2021-07-02,0001601669-21-000048,"2.01,3.01,3.03,5.01,8.01,9.01",6331.0,8-K,,,6331.0,"Fire, Marine & Casualty Insurance",Watford Holdings Ltd.,,2021-01-04,PREM14A,3,2021-04-01,2021-03-30,False,False,False,Greysbridge Ltd,WTRE,WTRE,,,,,,False,False,
1821160,Guild Holdings Co,GHLD,2021-07-01,2021-07-02,0001821160-21-000027,"2.01,9.01",6162.0,8-K,,,6162.0,Mortgage Bankers & Loan Correspondents,Guild Holdings Co,,,,1,2021-05-10,2021-05-06,False,False,False,,GHLD,GHLD,,,,,,False,False,
1777921,Apex Technology Acquisition Corp,"AVPT, AVPTW",2021-07-01,2021-07-07,0001193125-21-209872,"1.01,2.01,3.02,4.01,5.01,5.02,5.03,5.06,9.01",7372.0,8-K,AVPT,Nasdaq,7372.0,Services-Prepackaged Software,"AvePoint, Inc.",Apex Technology Acquisition Corp,2020-11-23,425,2,2021-07-01,2021-06-30,True,False,True,Merger Sub 1 with and into Legacy AvePoint,APXT,AVPT,17458.0,,,,super8k,False,True,
1716947,"Ensysce Biosciences, Inc.","ENSC, ENSCW",2021-07-07,2021-07-07,0001493152-21-016378,"1.01,2.01,3.03,4.01,5.01,5.02,5.03,5.06,9.01",2834.0,8-K,"ENSC,ENSCW","Nasdaq,OTC",2834.0,Pharmaceutical Preparations,"Ensysce Biosciences, Inc.",Leisure Acquisition Corp.,2019-12-30,425,7,2021-06-30,2021-06-29,True,False,True,,ENSC,ENSC,5748902.0,,,,vote8k,True,True,
1821159,EVgo Inc,"EVGO, EVGOW",2021-07-01,2021-07-08,0001104659-21-090210,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",5990.0,8-K,"EVGO,EVGOW","Nasdaq,Nasdaq",7500.0,"Services-Automotive Repair, Services & Parking",EVgo Inc.,EVgo Inc; Climate Change Crisis Real Impact I Acquisition Corp,2021-02-12,PREM14A,1,2021-06-29,2021-06-29,False,False,True,,CLII,EVGO,13230.0,,,10.0,super8k,True,True,
1816233,"Sharecare, Inc.","SHCR, SHCRW",2021-07-01,2021-07-08,0001213900-21-036180,"1.01,2.01,3.02,4.01,5.01,5.02,5.06,9.01",8000.0,8-K,,,8000.0,Services-Health Services,"Sharecare, Inc.",Falcon Capital Acquisition Corp.,2021-02-12,425,1,2021-06-29,2021-06-29,True,False,True,"Merger, dated February 12, 2021",FCAC,SHCR,19864030.0,,,10.0,super8k,False,True,
1809104,"Alight Group, Inc.",ALIT,2021-07-02,2021-07-09,0001193125-21-211067,"1.01,2.01,3.01,3.02,3.03,5.01,5.02,5.03,9.01",6770.0,8-K,ALIT,NYSE,7389.0,"Services-Business Services, NEC","Alight, Inc. / Delaware","Alight Group, Inc.; Foley Trasimene Acquisition Corp.",2021-01-25,425,1,2021-06-30,2021-06-30,True,True,True,Alight,WPF,WPF,0.0,,,,llm,False,True,
1844224,FREYR Battery,,2021-07-07,2021-07-13,0001104659-21-091727,"1.01,2.01,3.02,5.01,5.06,7.01,9.01",3690.0,8-K,,,3690.0,"Miscellaneous Electrical Machinery, Equipment & Supplies",FREYR Battery,,2021-03-26,S-4,0,,,False,False,False,,,FREY,18439168.0,,,10.08,super8k,False,False,
1821850,Sunlight Financial Holdings Inc.,,2021-07-09,2021-07-15,0001104659-21-092678,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,9.01",6199.0,8-K,,,6199.0,Finance Services,Sunlight Financial Holdings Inc.,Spartan Acquisition Corp. II,2021-01-25,425,1,2021-07-09,2021-07-09,True,False,True,,SPRQ,SUNL,19227063.0,,25.0,10.0,super8k,True,True,25.0
1679049,"International Seaways, Inc.",INSW,2021-07-16,2021-07-16,0001104659-21-092871,"1.01,2.01,2.03,5.02,7.01,9.01",4400.0,8-K,INSW,NYSE,4400.0,Water Transportation,"International Seaways, Inc.","OSG International, INC",2021-03-31,425,7,2021-07-13,2021-07-13,True,False,False,,INSW,INSW,,,,,,False,False,
