cik,company_name,tickers,close_date,super8k_date,super8k_adsh,items,sic_at_filing,form,ticker_current,exchange,sic_current,sic_desc,entity_name,former_names,ann_date,ann_source,n_vote_8ks,vote_8k_date,vote_date,has_425,sic_6770_at_close,name_change_near_close,target_name,old_ticker_edgar,new_ticker_edgar,redeemed_shares,remaining_shares,redemption_pct_stated,trust_per_share,redemption_source,mentions_trust,is_spac,redemption_pct,new_ticker,flip_date,flip_ticker,old_ticker,n_ticker_events,polygon_active,list_date,sic_code,sic_description,polygon_name,market_cap_now,delisted_utc,public_shares_pre_vote,enrich_status,flip_source,redemption_pct_final,post_redeem_float_est,redemption_pct_best,sector,sector_margin,is_hightech,ann_day0_date,ann_prev_close,ann_gap_pct,ann_day0_ret_pct,ann_2d_high_ret_pct,ann_day0_vol_mult,ann_to_vote_ret_pct,vote_day_close,last_old_date,last_old_close,vote_to_lastold_ret_pct,flip_day0_date,flip_open,flip_close,flip_high,flip_volume,flip_gap_pct,flip_day_ret_pct,flip_high_ret_pct,post_flip_ret_1d_pct,post_flip_ret_3d_pct,post_flip_ret_5d_pct,post_flip_ret_10d_pct,max_runup_10d_pct,max_drawdown_10d_pct,untraded_gap_days,flip_lag_cal_days,split_at_flip,theme,year,era,premium_entry,high_redemption,ann_popped
1847064,"PSQ Holdings, Inc.","PSQH, PSQH-WT",2023-07-19,2023-07-25,0001213900-23-059643,"1.01,2.01,3.03,4.01,5.01,5.02,5.03,5.05,5.06,5.07,8.01,9.01",7310.0,8-K,"PSQH,PSQH-WT","NYSE,NYSE",7310.0,Services-Advertising,"PSQ Holdings, Inc.",Colombier Acquisition Corp.,2023-02-27,425,1,2023-07-25,2023-07-19,True,False,True,PSQ continuing as the surviving corporation and as,CLBR,PSQH,13827349.0,,,10.21,llm,True,True,,PSQH,2023-07-20,PSQH,CLBR,1.0,True,2023-07-20,7310.0,SERVICES-ADVERTISING,"PSQ Holdings, Inc.",1358540.0399999998,,17250000.0,ok,ticker_event,80.2,3422651.0,80.2,consumer,2,False,2023-02-27,10.075,0.35,0.4,1.24,26.5,37.32,13.89,2023-07-19,13.89,0.0,2023-07-20,19.5,29.8,35.5748,15948585.0,40.39,114.54,156.12,51.98,5.54,-2.38,-19.08,156.12,-20.52,0.0,1.0,False,other,2023,2022-24,True,False,False
1837607,"AEON Biopharma, Inc.",AEON,2023-07-21,2023-07-27,0001104659-23-084851,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",2834.0,8-K,AEON,NYSE,2834.0,Pharmaceutical Preparations,"AEON Biopharma, Inc.",Priveterra Acquisition Corp.,2022-12-13,425,2,2023-07-05,2023-07-05,True,False,True,"Priveterra Merger Sub, Inc",PMGM,WS,1445112.0,,,10.63,super8k,True,True,,AEON,2023-07-24,AEON,PMGM,1.0,True,2023-07-24,2834.0,PHARMACEUTICAL PREPARATIONS,"AEON Biopharma, Inc.",12709013.6341,,2000000.0,ok,first_aggs_bar,72.3,554888.0,72.3,biotech_health,9,False,2022-12-13,9.99,0.0,0.1,0.2,29.6,-21.7,7.83,2023-07-21,10.84,38.44,2023-07-24,10.14,9.2,11.88,550271.0,-6.46,-15.13,9.59,-31.73,-40.31,-27.58,-27.77,9.59,-47.95,0.0,3.0,False,biotech,2023,2022-24,True,False,False
1827871,"Electriq Power Holdings, Inc.",ELIQQ,2023-07-31,2023-08-04,0001193125-23-203886,"1.01,2.01,3.03,4.01,5.01,5.02,5.03,5.05,5.06,8.01,9.01",3690.0,8-K,,,3690.0,"Miscellaneous Electrical Machinery, Equipment & Supplies","Electriq Power Holdings, Inc.",TLG Acquisition One Corp.,2022-11-14,425,2,2023-07-26,2023-07-25,True,False,True,Electriq continuing as the surviving corporation and as,,ELIQ,,,97.3,10.63,vote8k,True,True,97.3,ELIQQ,2023-08-01,ELIQ,TLGA,1.0,True,,,,ELECTRIQ POWER HLDGS A,,,7950000.0,ok,first_aggs_bar,,,97.3,energy,0,False,2022-11-14,9.99,0.1,0.0,0.19,0.3,-15.72,8.42,2023-07-31,6.06,-28.03,2023-08-01,5.28,4.78,5.45,146138.0,-12.87,-21.12,-10.07,-41.42,-27.06,-46.37,-67.0,7.26,-68.15,0.0,1.0,False,other,2023,2022-24,False,True,False
1861622,Jet.AI Inc.,"JTAI, JTAIW, JTAIZ",2023-08-10,2023-08-14,0001493152-23-028481,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,9.01",4522.0,8-K,JTAI,Nasdaq,4522.0,"Air Transportation, Nonscheduled",Jet.AI Inc.,Oxbridge Acquisition Corp.,2023-07-31,425,2,2023-08-08,2023-08-07,True,False,True,,OXAC,JTAI,1144215.0,,15.0,11.06,super8k,True,True,15.0,JTAI,2023-08-11,JTAI,OXAC,1.0,True,2023-08-11,4522.0,"AIR TRANSPORTATION, NONSCHEDULED",Jet.AI Inc. Common Stock,8203330.169999999,,1300000.0,ok,first_aggs_bar,88.0,155785.0,88.0,software_ai,3,True,2023-07-31,11.15,-0.45,-0.09,-0.0,21.5,-16.25,9.33,2023-08-10,8.6,-7.82,2023-08-11,9.4,6.63,9.732,592708.0,9.3,-22.91,13.16,-41.86,-56.74,-23.6,-52.33,13.16,-58.95,0.0,1.0,False,ai,2023,2022-24,False,False,False
1826667,"TriSalus Life Sciences, Inc.","TLSI, TLSIW",2023-08-10,2023-08-16,0001104659-23-092586,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",8071.0,8-K,"TLSI,TLSIW","Nasdaq,Nasdaq",3841.0,Surgical & Medical Instruments & Apparatus,"TriSalus Life Sciences, Inc.",MedTech Acquisition Corp; MedTech Acquisition Corporation,2021-08-13,425,6,2023-08-09,2023-08-08,True,False,True,,MTAC,,940000.0,,,,super8k,True,True,,TLSI,2023-08-11,TLSI,MTAC,1.0,True,2023-08-11,3841.0,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"TriSalus Life Sciences, Inc. Common Stock",254264454.9,,7400000.0,ok,ticker_event,12.7,6460000.0,12.7,biotech_health,4,False,2021-08-13,9.74,0.92,1.44,1.44,363.7,-5.47,9.34,2023-08-10,11.34,21.41,2023-08-11,13.8,12.0,16.24,193257.0,21.69,5.82,43.21,1.5,-1.68,-19.58,-40.3,43.21,-41.18,0.0,1.0,False,biotech,2023,2022-24,True,False,False
1835856,Better Home & Finance Holding Co,"BETR, BETRW",2023-08-22,2023-08-28,0001628280-23-030682,"1.01,2.01,2.02,3.02,3.03,5.01,5.02,5.03,5.05,5.06,9.01",6163.0,8-K,"BETR,BETRW","Nasdaq,Nasdaq",6163.0,Loan Brokers,Better Home & Finance Holding Co,Aurora Acquisition Corp.,2021-05-11,425,2,2023-08-11,2023-08-11,True,False,True,,AURC,BETR,,,15.0,,super8k,True,True,15.0,BETR,2023-08-24,BETR,AURC,1.0,True,2023-08-24,6163.0,LOAN BROKERS,Better Home & Finance Holding Company Class A Common Stock,484954451.1,,2049999.0,ok,first_aggs_bar,,,15.0,fintech,0,True,2021-05-11,10.5,3.81,-5.71,5.81,281.2,262.32,35.87,2023-08-23,17.4425,-51.37,2023-08-24,1.98,1.15,1.98,48324708.0,-88.65,-93.41,-88.65,-93.18,-95.13,-94.7,-96.65,-88.65,-97.0,0.0,2.0,False,fintech,2023,2022-24,True,False,True
1847874,Mobile Infrastructure Corp,BEEP,2023-08-25,2023-08-31,0001193125-23-226380,"1.01,1.02,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",6500.0,8-K,BEEP,Nasdaq,6500.0,Real Estate,Mobile Infrastructure Corp,Fifth Wall Acquisition Corp. III,2022-12-14,425,2,2023-08-10,2023-08-10,True,False,True,,FWAC,BEEP,6490438.0,,,,llm,False,True,37.02,BEEP,2023-08-28,BEEP,FWAC,1.0,True,2023-08-28,6500.0,REAL ESTATE,Mobile Infrastructure Corporation Common Stock,73322585.92,,1350000.0,ok,ticker_event,,,37.02,real_estate,4,False,2022-12-14,10.02,0.0,-0.2,0.1,1795.2,21.35,12.135,2023-08-25,6.05,-50.14,2023-08-28,6.54,10.37,13.99,1035040.0,8.1,71.4,131.24,38.84,20.83,3.97,6.45,131.24,1.66,0.0,3.0,False,space,2023,2022-24,False,False,False
1833498,"Spectral AI, Inc.","MDAI, MDAIW",2023-09-11,2023-09-15,0001213900-23-077038,"1.01,2.01,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",3841.0,8-K,"MDAI,MDAIW","Nasdaq,Nasdaq",3841.0,Surgical & Medical Instruments & Apparatus,"Spectral AI, Inc.",Rosecliff Acquisition Corp I,2021-11-10,425,2,2023-09-07,2023-09-06,True,False,True,,RCLF,MDAI,,,46.02,10.38,vote8k,True,True,46.02,MDAI,2023-09-12,MDAI,RCLF,1.0,True,2023-09-12,3841.0,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"Spectral AI, Inc. Class A Common Stock",54737254.2,,460000.0,ok,ticker_event,,,46.02,biotech_health,1,False,2021-11-10,9.79,1.23,0.61,1.33,53.4,3.65,10.21,2023-09-11,11.57,13.32,2023-09-12,7.26,5.19,8.9,965974.0,-37.25,-55.14,-23.08,-58.51,-66.9,-65.43,-68.45,-23.08,-68.89,0.0,1.0,False,ai,2023,2022-24,True,False,False
1855485,"First Light Acquisition Group, Inc.","CLDI, CLDI-WT",2023-09-12,2023-09-19,0001193125-23-237077,"1.01,2.01,3.03,4.01,5.01,5.02,5.03,5.05,5.06,9.01",2836.0,8-K,"CLDI,CLDWW","NYSE,OTC",2836.0,"Biological Products, (No Diagnostic Substances)","Calidi Biotherapeutics, Inc.","Calidi Biotherapeutics, Inc.; First Light Acquisition Group, Inc.",2023-01-09,425,2,2023-08-29,2023-08-28,True,False,True,FLAG Merger Sub Inc,FLAG,CLDI,2687351.0,,,,super8k,True,True,,CLDI,2023-09-13,CLDI,FLAG,1.0,True,2023-09-13,2836.0,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)","Calidi Biotherapeutics, Inc.",2721007.9625,,4130000.0,ok,first_aggs_bar,65.1,1442649.0,65.1,biotech_health,6,False,2023-01-09,10.14,-0.2,0.2,0.59,289.9,0.39,10.2,2023-09-12,8.0,-21.57,2023-09-13,4.51,4.9,5.0,242099.0,-43.62,-38.75,-37.5,-50.37,-57.38,-61.13,-59.38,-37.5,-65.0,0.0,1.0,False,biotech,2023,2022-24,False,False,False
1839998,"American Oncology Network, Inc.","AONC, AONCW",2023-09-20,2023-09-26,0001104659-23-103884,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",8000.0,8-K,,,8000.0,Services-Health Services,"American Oncology Network, Inc.",Digital Transformation Opportunities Corp.,2023-04-28,425,3,2023-09-20,2023-09-19,True,False,True,New AON Class B Common Stock,DTOC,AONC,1699558.0,,4.99,10.5,super8k,True,True,4.99,AONC,2023-09-21,AONC,DTOC,1.0,True,,,,AMER ONCOLOGY NETWORK A,,,10110000.0,ok,first_aggs_bar,16.8,8410442.0,16.8,biotech_health,3,False,2023-04-28,10.22,0.0,0.0,0.05,1.7,34.05,13.7,2023-09-20,25.97,89.56,2023-09-21,32.5,20.5,33.13,666074.0,25.14,-21.06,27.57,-31.61,-49.56,-60.03,-77.2,27.57,-77.24,0.0,1.0,False,biotech,2023,2022-24,True,False,False
1868640,Roadzen Inc.,"RDZN, RDZNW",2023-09-26,2023-09-26,0001193125-23-242523,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",6411.0,8-K,"RDZN,RDZNW","Nasdaq,Nasdaq",6411.0,"Insurance Agents, Brokers & Service",Roadzen Inc.,Vahanna Tech Edge Acquisition I Corp.,2023-02-15,425,2,2023-08-25,2023-08-24,True,False,True,Vahanna,VHNA,RDZN,7524747.0,,,10.76,super8k,True,True,,RDZN,2023-09-21,RDZN,VHNA,1.0,True,2023-09-21,6411.0,"INSURANCE AGENTS, BROKERS & SERVICE","Roadzen, Inc. Ordinary Shares",99783871.54,,20010000.0,ok,ticker_event,37.6,12485253.0,37.6,fintech,1,True,2023-02-15,10.36,-0.1,-0.19,0.19,0.6,-1.84,10.15,2023-09-20,11.12,9.56,2023-09-21,12.5,6.57,12.5,786675.0,12.41,-40.92,12.41,-49.19,-55.04,-60.43,-62.77,12.41,-65.29,0.0,-5.0,False,ai,2023,2022-24,True,False,False
1896212,CONDUIT PHARMACEUTICALS INC.,"CDT, CDTTW",2023-09-22,2023-09-29,0001493152-23-034700,"1.01,2.01,3.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,7.01,9.01",2834.0,8-K,"CDT,CDTTW","Nasdaq,Nasdaq",2834.0,Pharmaceutical Preparations,CDT Equity Inc.,CONDUIT PHARMACEUTICALS INC.; Murphy Canyon Acquisition Corp.,2022-11-08,425,2,2023-09-21,2023-09-20,True,False,True,"MURF, and",MURF,CDT,2129662.0,,,10.84,super8k,True,True,,CDT,2023-09-25,CDT,MURF,1.0,True,2023-09-25,2834.0,PHARMACEUTICAL PREPARATIONS,CDT Equity Inc. Common Stock,1852003.02,,2940000.0,ok,first_aggs_bar,72.4,810338.0,72.4,biotech_health,8,False,2022-11-09,10.13,-0.1,-0.1,0.0,137.5,26.88,12.84,2023-09-22,16.85,31.23,2023-09-25,12.89,10.38,12.89,208423.0,-23.5,-38.4,-23.5,-61.07,-61.31,-64.21,-87.06,-23.5,-87.16,0.0,3.0,False,ai,2023,2022-24,True,False,False
1844417,"Estrella Immunopharma, Inc.","ESLA, ESLAW",2023-09-29,2023-10-05,0001013762-23-002216,"1.01,2.01,2.03,3.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,9.01",2836.0,8-K,"ESLA,ESLAW","Nasdaq,Nasdaq",2836.0,"Biological Products, (No Diagnostic Substances)","Estrella Immunopharma, Inc.",TradeUP Acquisition Corp.,2023-01-24,425,3,2023-08-01,2023-07-31,True,False,True,"Merger, dated as of September 30, 2022",UPTD,ESLA,467122.0,,92.3,10.86,super8k,True,True,92.3,ESLA,2023-10-02,ESLA,UPTD,1.0,True,2023-10-02,2836.0,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)","Estrella Immunopharma, Inc. Common Stock",39888425.9332,,2330000.0,ok,ticker_event,20.0,1862878.0,20.0,biotech_health,6,False,2023-01-24,10.28,0.68,0.68,3.6,0.6,-2.71,10.07,2023-09-29,9.34,-7.25,2023-10-02,5.21,3.47,5.62,715085.0,-44.22,-62.85,-39.83,-69.49,-70.45,-77.73,-84.58,-39.83,-86.08,0.0,3.0,False,biotech,2023,2022-24,False,False,False
1845459,"NKGen Biotech, Inc.","NKGN, NKGNW",2023-09-29,2023-10-05,0001104659-23-107256,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",2836.0,8-K,,,2836.0,"Biological Products, (No Diagnostic Substances)","NKGen Biotech, Inc.",Graf Acquisition Corp. IV,2023-03-24,425,3,2023-09-29,2023-09-25,True,False,True,,GFOR,,,,0.5,,super8k,True,True,0.5,NKGN,2023-10-02,NKGN,GFOR,1.0,True,,,,NKGEN BIOTECH INC,,,10370000.0,ok,first_aggs_bar,,,0.5,biotech_health,4,False,2023-03-24,10.16,0.3,0.3,0.89,0.4,-6.87,9.49,2023-09-29,8.3,-12.54,2023-10-02,6.2,5.71,6.7,100659.0,-25.3,-31.2,-19.28,-46.02,-57.83,-60.24,-63.86,-19.28,-65.54,0.0,3.0,False,biotech,2023,2022-24,False,False,False
1840877,"Envoy Medical, Inc.","COCH, COCHW",2023-09-29,2023-10-05,0001013762-23-002246,"1.01,2.01,3.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",3842.0,8-K,"COCH,COCHW","Nasdaq,Nasdaq",3842.0,"Orthopedic, Prosthetic & Surgical Appliances & Supplies","Envoy Medical, Inc.",Anzu Special Acquisition Corp I,2023-02-06,425,2,2023-09-27,2023-09-27,True,False,True,Anzu and Envoy Medical Corporation,ANZU,COCH,2386294.0,,55.0,10.46,super8k,True,True,55.0,COCH,2023-10-02,COCH,ANZU,1.0,True,2023-10-02,3842.0,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES","Envoy Medical, Inc. Class A Common Stock",52628524.463,,4310000.0,ok,ticker_event,55.4,1923706.0,55.4,biotech_health,1,False,2023-02-06,10.06,-0.5,-0.1,0.4,0.4,-35.32,6.5,2023-09-29,7.015,7.92,2023-10-02,5.2,4.8,5.55,55743.0,-25.87,-31.58,-20.88,-38.85,-38.77,-42.69,-67.93,-20.88,-71.49,0.0,3.0,False,other,2023,2022-24,False,False,False
1844149,Spectaire Holdings Inc.,"SPEC, SPECW",2023-10-19,2023-10-27,0001013762-23-007283,"1.01,2.01,3.02,4.01,5.01,5.02,5.05,5.06,9.01",3829.0,8-K,,,3829.0,"Measuring & Controlling Devices, NEC",Spectaire Holdings Inc.,Perception Capital Corp. II,2023-01-17,425,3,2023-10-13,2023-10-13,True,False,True,New Spectaire,PCCT,SPEC,952924.0,,,11.19,super8k,True,True,,SPEC,2023-10-20,SPEC,PCCT,1.0,True,,,,SPECTAIRE HOLDINGS INC,,,2080000.0,ok,first_aggs_bar,45.8,1127076.0,45.8,other,0,False,2023-01-17,10.75,-3.26,-3.16,-2.6,35.4,-1.06,10.3,2023-10-19,6.26,-39.22,2023-10-20,5.01,4.97,8.04,89388.0,-19.97,-20.61,28.43,-51.92,-64.69,-62.62,-58.79,28.43,-79.39,0.0,1.0,False,other,2023,2022-24,False,False,False
1843656,Royalty Management Holding Corp,"RMCO, RMCOW",2023-10-31,2023-11-06,0001477932-23-008092,"1.01,2.01,3.01,3.03,5.01,5.02,5.03,5.06,9.01",6794.0,8-K,"RMCO,RMCOW","Nasdaq,Nasdaq",6794.0,Patent Owners & Lessors,Royalty Management Holding Corp,American Acquisition Opportunity Inc.,2022-06-28,425,7,2023-10-30,2023-10-30,True,False,True,AMAO and Royalty Management Corporation,AMAO,RMCO,253807.0,,,10.47,super8k,True,True,,RMCO,2023-11-06,RMCO,AMAO,2.0,True,2023-11-06,6794.0,PATENT OWNERS & LESSORS,Royalty Management Holding Corporation Class A Common Stock,35624958.95,,530000.0,ok,ticker_event,47.9,276193.0,47.9,real_estate,2,False,2022-06-28,10.05,0.2,0.2,1.0,6.2,-40.52,5.99,2023-11-03,7.9032,31.94,2023-11-06,19.35,9.94,22.9693,539837.0,144.84,25.77,190.63,-8.77,-19.91,-30.41,-29.52,190.63,-49.14,0.0,6.0,False,mining,2023,2022-24,False,False,False
1854583,"Collective Audience, Inc.",CAUD,2023-11-02,2023-11-08,0001213900-23-084420,"1.01,2.01,3.03,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",8742.0,8-K,,,8742.0,Services-Management Consulting Services,"Collective Audience, Inc.","Abri SPAC I, Inc.",2022-02-02,425,3,2023-10-25,2023-10-23,True,False,True,DLQ continuing as the surviving corporation and as,ASPA,CAUD,639963.0,,,,vote8k,True,True,,CAUD,2023-11-03,CAUD,ASPA,1.0,True,,,,COLLECTIVE AUDIENCE INC,,,2410000.0,ok,first_aggs_bar,26.6,1770037.0,26.6,media_gaming,0,False,2022-02-02,9.8204,0.1,1.32,1.32,2.4,11.06,11.05,2023-10-25,27.05,144.8,2023-11-03,12.39,6.3,12.4,837626.0,-54.2,-76.71,-54.16,-79.3,-90.2,-89.02,-94.57,-54.16,-94.64,6.0,1.0,False,other,2023,2022-24,True,False,False
1849380,OneMedNet Corp,"ONMD, ONMDW",2023-11-07,2023-11-13,0001493152-23-040642,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",8731.0,8-K,"ONMD,ONMDW","Nasdaq,Nasdaq",8731.0,Services-Commercial Physical & Biological Research,OneMedNet Corp,Data Knights Acquisition Corp.,2022-04-25,425,3,2023-10-18,2023-10-17,True,False,True,"April 25, 2022",DKDCU,ONMD,1600741.0,,,11.5,super8k,True,True,,ONMD,2023-11-08,ONMD,DKDCA,1.0,True,2023-11-08,8731.0,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,OneMedNet Corp Class A Common Stock,43397920.824,,2300000.0,ok,ticker_event,69.6,699259.0,69.6,biotech_health,3,False,2022-04-25,10.2,0.1,0.1,0.34,15.5,10.28,11.26,2023-11-07,7.76,-31.08,2023-11-08,5.25,5.29,5.3963,106073.0,-32.35,-31.83,-30.46,-42.14,-45.75,-46.39,-47.16,-16.62,-53.23,0.0,1.0,False,biotech,2023,2022-24,False,False,False
1839530,"XBP Europe Holdings, Inc.","XBP, XBPEW",2023-11-29,2023-12-05,0001213900-23-093176,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,9.01",7389.0,8-K,"XBP,XBPEW","Nasdaq,Nasdaq",7389.0,"Services-Business Services, NEC","XBP Global Holdings, Inc.","XBP Europe Holdings, Inc.; CF Acquisition Corp. VIII",2022-10-11,425,5,2023-09-19,2023-09-14,True,False,True,"Merger, dated October 9, 2022",CFFE,XBP,669661.0,,,11.11,super8k,True,True,,XBP,2023-11-30,XBP,CFFE,1.0,True,2023-11-30,7389.0,"SERVICES-BUSINESS SERVICES, NEC","XBP Global Holdings, Inc. Common Stock",32009096.000000004,,6980000.0,ok,first_aggs_bar,9.6,6310339.0,9.6,software_ai,3,True,2022-10-11,10.32,-0.1,-0.19,0.0,5.3,3.88,10.7,2023-11-29,16.52,54.39,2023-11-30,15.0,19.0,28.955,95479.0,-9.2,15.01,75.27,44.37,116.77,19.85,-48.67,186.92,-65.8,0.0,1.0,False,other,2023,2022-24,True,False,False
1853070,"Volato Group, Inc.","SOAR, SOAR-WT",2023-12-01,2023-12-07,0001140361-23-056679,"1.01,1.02,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",4522.0,8-K,"SOAR,SOARW","NYSE,OTC",4522.0,"Air Transportation, Nonscheduled","Volato Group, Inc.",PROOF Acquisition Corp I,2023-08-02,425,2,2023-11-29,2023-11-24,True,False,True,Volato surviving the merger as,PACI,SOAR,4675708.0,,,11.5,super8k,True,True,,SOAR,2023-12-04,SOAR,PACI,1.0,True,2023-12-04,4522.0,"AIR TRANSPORTATION, NONSCHEDULED","Volato Group, Inc.",7977456.6,,6440000.0,ok,first_aggs_bar,72.6,1764292.0,72.6,space_defense,1,True,2023-08-02,10.61,0.38,-0.09,0.38,1.2,-2.36,10.35,2023-12-01,14.5,40.1,2023-12-04,11.75,8.8,12.14,83172.0,-18.97,-39.31,-16.28,-31.03,-61.03,-58.62,-67.31,17.24,-67.93,0.0,3.0,False,other,2023,2022-24,True,False,False
1848898,African Agriculture Holdings Inc.,"AAGR, AAGRW",2023-12-06,2023-12-12,0001213900-23-095140,"1.01,2.01,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",100.0,8-K,,,100.0,Agricultural Production-Crops,African Agriculture Holdings Inc.,10X Capital Venture Acquisition Corp. II,2022-04-01,425,3,2023-12-05,2023-12-05,True,False,True,,VCXA,AAGR,1857033.0,,98.7,10.62,super8k,True,True,98.7,AAGR,2023-12-07,AAGR,VCXA,1.0,True,,,,AFRICAN AGRI HLDGS INC,,,3780000.0,ok,first_aggs_bar,49.1,1922967.0,49.1,industrial,2,False,2022-04-01,9.83,0.51,0.51,0.71,579.6,5.97,10.47,2023-12-06,9.15,-12.61,2023-12-07,6.14,4.7,8.1899,156368.0,-32.9,-48.63,-10.49,-74.86,-91.3,-92.66,-88.2,-10.49,-95.02,0.0,1.0,False,other,2023,2022-24,False,False,False
1826011,"Banzai International, Inc.","BNZI, BNZIW",2023-12-14,2023-12-20,0001193125-23-300033,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,9.01",7372.0,8-K,"BNZI,BNZIW","Nasdaq,Nasdaq",7372.0,Services-Prepackaged Software,"Banzai International, Inc.",7GC & Co. Holdings Inc.,2022-12-08,425,4,2023-12-15,2023-12-13,True,False,True,Legacy Banzai,VII,BNZI,3452406.0,,10.0,,super8k,False,True,10.0,BNZI,2023-12-15,BNZI,VII,1.0,True,2023-12-15,7372.0,SERVICES-PREPACKAGED SOFTWARE,"Banzai International, Inc. Class A Common Stock",6953626.44,,3330000.0,ok,first_aggs_bar,,,10.0,software_ai,6,True,2022-12-08,10.04,0.1,0.1,0.2,51.5,8.26,10.88,2023-12-14,10.96,0.74,2023-12-15,7.5,6.49,8.14,81775.0,-31.57,-40.78,-25.73,-44.07,-65.51,-68.34,-85.4,-25.73,-85.58,0.0,1.0,False,ai,2023,2022-24,True,False,False
1863990,"Infrared Cameras Holdings, Inc.","MSAI, MSAIW",2023-12-19,2023-12-21,0001104659-23-128275,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.06,8.01,9.01",3827.0,8-K,"MSAI,MSAIW","Nasdaq,Nasdaq",3827.0,Optical Instruments & Lenses,"MultiSensor AI Holdings, Inc.","Infrared Cameras Holdings, Inc.; Sportsmap Tech Acquisition Corp.",2023-05-10,PREM14A,2,2023-12-11,2023-12-08,False,False,True,SMAP,SMAP,MSAI,1521011.0,,,,vote8k,True,True,,MSAI,2023-12-20,MSAI,SMAP,1.0,True,2023-12-20,3827.0,OPTICAL INSTRUMENTS & LENSES,"MultiSensor AI Holdings, Inc. Common Stock",10581834.16,,5190000.0,ok,first_aggs_bar,29.3,3668989.0,29.3,software_ai,3,True,2023-05-10,10.52,1.71,1.33,2.28,0.5,3.0,10.98,2023-12-19,6.82,-37.89,2023-12-20,4.2,2.62,4.6999,1598320.0,-38.42,-61.58,-31.09,-27.57,-40.76,-50.81,-54.55,105.28,-64.06,0.0,1.0,False,ai,2023,2022-24,False,False,False
1883984,"Alternus Clean Energy, Inc.","ALCE, ACLEW",2023-12-22,2023-12-22,0001104659-23-128865,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",4931.0,8-K,,,4931.0,Electric & Other Services Combined,"Alternus Clean Energy, Inc.",Clean Earth Acquisitions Corp.,2023-12-06,425,3,2023-12-06,2023-12-04,True,False,True,,CLIN,,2647190.0,,,10.68,vote8k,False,True,,ALCE,2023-12-26,ALCE,CLIN,1.0,True,,,,ALTERNUS CLEAN ENGY INC A,,,9040000.0,ok,first_aggs_bar,29.3,6392810.0,29.3,energy,1,False,2023-12-06,6.35,26.14,10.24,26.61,41.7,,,2023-12-22,5.0,,2023-12-26,2.3,2.1,2.51,1254329.0,-54.0,-58.0,-49.8,-64.4,-70.0,-72.2,-74.8,-49.8,-76.0,1.0,4.0,False,solar_renew,2023,2022-24,False,False,True
1842566,"Airship AI Holdings, Inc.","AISP, AISPW",2023-12-21,2023-12-28,0001654954-23-016064,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,8.01,9.01",7372.0,8-K,"AISP,AISPW","Nasdaq,Nasdaq",7372.0,Services-Prepackaged Software,"Airship AI Holdings, Inc.",BYTE Acquisition Corp.,2023-03-10,425,3,2023-12-21,2023-12-19,True,False,True,"June 27, 2023",BYTS,AISP,1068187.0,,,,super8k,True,True,,AISP,2023-12-22,AISP,BYTS,1.0,True,2023-12-22,7372.0,SERVICES-PREPACKAGED SOFTWARE,"Airship AI Holdings, Inc. Class A Common Stock",76111432.02,,10960000.0,ok,ticker_event,9.7,9891813.0,9.7,software_ai,7,True,2023-03-10,10.1901,0.2,0.2,7.06,21.8,1.67,10.38,2023-12-21,6.49,-37.48,2023-12-22,7.5,4.25,7.71,1372062.0,15.56,-34.51,18.8,-46.38,-70.11,-75.35,-74.58,18.8,-77.66,0.0,1.0,False,ai,2023,2022-24,False,False,True
